Position,Track Name,Artist,Streams,URL,Week Start Date,Week End Date
65,Love Galore (feat. Travis Scott),SZA,2335381,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs,2017-06-16,2017-06-23
66,Down,Fifth Harmony,2317800,https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ,2017-06-16,2017-06-23
67,Fake Love,Drake,2315763,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-06-16,2017-06-23
68,do re mi,blackbear,2301047,https://open.spotify.com/track/6CUBgX8bXC5YQCkdgRHqyg,2017-06-16,2017-06-23
69,I Like Me Better,Lauv,2275205,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2017-06-16,2017-06-23
70,Rolex,Ayo & Teo,2262775,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt,2017-06-16,2017-06-23
71,ELEMENT.,Kendrick Lamar,2257787,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG,2017-06-16,2017-06-23
72,Supercut,Lorde,2246648,https://open.spotify.com/track/0dyiHoYbYjYaOEXLpmzQZG,2017-06-16,2017-06-23
73,Perfect Places,Lorde,2246317,https://open.spotify.com/track/7ARveOiD31w2Nq0n5FsSf8,2017-06-16,2017-06-23
74,Most Girls,Hailee Steinfeld,2227215,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ,2017-06-16,2017-06-23
75,Sober,Lorde,2224680,https://open.spotify.com/track/2mNbgyi0gori4b1rFSPgIb,2017-06-16,2017-06-23
76,Symphony (feat. Zara Larsson),Clean Bandit,2219934,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-06-16,2017-06-23
77,Swish Swish,Katy Perry,2215197,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK,2017-06-16,2017-06-23
78,The Cure,Lady Gaga,2206736,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh,2017-06-16,2017-06-23
79,First Day Out,Tee Grizzley,2182215,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z,2017-06-16,2017-06-23
80,Relationship (feat. Future),Young Thug,2177668,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg,2017-06-16,2017-06-23
81,Met Gala (feat. Offset),Gucci Mane,2154179,https://open.spotify.com/track/2XaInsPPUkZRkY4uFJ3AHK,2017-06-16,2017-06-23
82,Mama,Jonas Blue,2153281,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6,2017-06-16,2017-06-23
83,First Time,Kygo,2147345,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2017-06-16,2017-06-23
84,The Louvre,Lorde,2146014,https://open.spotify.com/track/5q4BpnMrYEFzLO0dYODj6J,2017-06-16,2017-06-23
85,To the Max,DJ Khaled,2112710,https://open.spotify.com/track/2of5xn0GU0TdFneR1saRLH,2017-06-16,2017-06-23
86,Broccoli (feat. Lil Yachty),DRAM,2094869,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,2017-06-16,2017-06-23
87,More Than You Know,Axwell /\ Ingrosso,2084438,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz,2017-06-16,2017-06-23
88,Starboy,The Weeknd,2049062,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-06-16,2017-06-23
89,Your Song,Rita Ora,2028053,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,2017-06-16,2017-06-23
90,Bad At Love,Halsey,1973216,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl,2017-06-16,2017-06-23
91,One Dance,Drake,1958222,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-06-16,2017-06-23
92,Liability,Lorde,1948155,https://open.spotify.com/track/0or0gNaKAXYYCsOrpvRzAu,2017-06-16,2017-06-23
93,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1922421,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,2017-06-16,2017-06-23
94,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1920071,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-06-16,2017-06-23
95,OG Kush Diet,2 Chainz,1896735,https://open.spotify.com/track/1Qxj5nxpN2zXWYngetSiRi,2017-06-16,2017-06-23
96,Up,NAV,1859213,https://open.spotify.com/track/5qbcsZMwL0x46sX7VO37Ye,2017-06-16,2017-06-23
97,White Iverson,Post Malone,1845769,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2017-06-16,2017-06-23
98,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,1830502,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,2017-06-16,2017-06-23
99,Hard Feelings/Loveless,Lorde,1810163,https://open.spotify.com/track/1Dp7JGFNjvg8Nk0CtMCcnr,2017-06-16,2017-06-23
100,Nights With You,MØ,1778360,https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t,2017-06-16,2017-06-23
101,Money Longer,Lil Uzi Vert,1778091,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ,2017-06-16,2017-06-23
102,Hurricane,Luke Combs,1776344,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1,2017-06-16,2017-06-23
103,pick up the phone,Young Thug,1770706,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,2017-06-16,2017-06-23
104,Caroline,Aminé,1759733,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,2017-06-16,2017-06-23
105,Losin Control,Russ,1751416,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d,2017-06-16,2017-06-23
106,Paris,The Chainsmokers,1745336,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-06-16,2017-06-23
107,Congratulations - Remix,Post Malone,1739273,https://open.spotify.com/track/2YK01AIIWuywG24gsbuizE,2017-06-16,2017-06-23
108,I Feel It Coming,The Weeknd,1732784,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-06-16,2017-06-23
109,Go Flex,Post Malone,1709776,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2017-06-16,2017-06-23
110,No Vacancy,OneRepublic,1696673,https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z,2017-06-16,2017-06-23
111,Neighbors,J. Cole,1690130,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy,2017-06-16,2017-06-23
112,PRBLMS,6LACK,1656377,https://open.spotify.com/track/2wf9bp4MkChojtljddWpbO,2017-06-16,2017-06-23
113,beibs in the trap,Travis Scott,1654276,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8,2017-06-16,2017-06-23
114,You Was Right,Lil Uzi Vert,1646927,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M,2017-06-16,2017-06-23
115,Writer In The Dark,Lorde,1638133,https://open.spotify.com/track/193Dm5SqYy3hTSbuzxbwKc,2017-06-16,2017-06-23
116,Selfish,Future,1622415,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA,2017-06-16,2017-06-23
117,Whatever It Takes,Imagine Dragons,1620541,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH,2017-06-16,2017-06-23
118,Felices los 4,Maluma,1617958,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,2017-06-16,2017-06-23
119,X (feat. Future),21 Savage,1616955,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,2017-06-16,2017-06-23
120,24K Magic,Bruno Mars,1614270,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-06-16,2017-06-23
121,Everyday We Lit (feat. PnB Rock),YFN Lucci,1603764,https://open.spotify.com/track/4PzovBqgnSHKd8opsP7IVM,2017-06-16,2017-06-23
122,Sober II (Melodrama),Lorde,1595181,https://open.spotify.com/track/54ucfuN596MU25jQD3KjCL,2017-06-16,2017-06-23
123,In Case You Didn't Know,Brett Young,1586093,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw,2017-06-16,2017-06-23
124,No Role Modelz,J. Cole,1557458,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2017-06-16,2017-06-23
125,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,1556842,https://open.spotify.com/track/5de7ci7TFqbQ1PFgKAD7MR,2017-06-16,2017-06-23
126,Mask Off - Remix,Future,1553697,https://open.spotify.com/track/6DB2KOEwHnjkgEnBt5SdeJ,2017-06-16,2017-06-23
127,Moves,Big Sean,1540845,https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS,2017-06-16,2017-06-23
128,Everybody,Logic,1528197,https://open.spotify.com/track/7cGFbx7MP0H23iHZTZpqMM,2017-06-16,2017-06-23
129,Reminding Me,Shawn Hook,1521922,https://open.spotify.com/track/4gqMQftUs22F8pOGVn5Acr,2017-06-16,2017-06-23
130,Young Dumb & Broke,Khalid,1521910,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2017-06-16,2017-06-23
131,Low Life,Future,1518986,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,2017-06-16,2017-06-23
132,Quit (feat. Ariana Grande),Cashmere Cat,1517353,https://open.spotify.com/track/4Q5yMlwAfAoitqg4r9oZHN,2017-06-16,2017-06-23
133,Jump Out The Window,Big Sean,1514811,https://open.spotify.com/track/1jQsKN68yE94tMYml0wHMd,2017-06-16,2017-06-23
134,Trap Paris (feat. Quavo & Ty Dolla $ign),Machine Gun Kelly,1505188,https://open.spotify.com/track/5hfpu8saHLGedbHRtNCYjm,2017-06-16,2017-06-23
135,Black Beatles,Rae Sremmurd,1501892,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-06-16,2017-06-23
136,Castle on the Hill,Ed Sheeran,1481351,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-06-16,2017-06-23
137,Big Amount,2 Chainz,1473267,https://open.spotify.com/track/5tkDCf3xKRZjT5RbCb3sZB,2017-06-16,2017-06-23
138,Starving,Hailee Steinfeld,1466470,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-06-16,2017-06-23
139,Don't Let Me Down,The Chainsmokers,1465482,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-06-16,2017-06-23
140,Trap Check,2 Chainz,1463617,https://open.spotify.com/track/21PYvZScoUng2OZNj21VTh,2017-06-16,2017-06-23
141,Run Me Dry,Bryson Tiller,1459169,https://open.spotify.com/track/5GG3knKdxKWrNboRijxeKF,2017-06-16,2017-06-23
142,Myself,NAV,1454406,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN,2017-06-16,2017-06-23
143,What They Want,Russ,1447100,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv,2017-06-16,2017-06-23
144,Both (feat. Drake),Gucci Mane,1444138,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,2017-06-16,2017-06-23
145,From The D To The A (feat. Lil Yachty),Tee Grizzley,1428957,https://open.spotify.com/track/2NyrXRn4tancYPW6JwtTl2,2017-06-16,2017-06-23
146,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",Mike WiLL Made-It,1423810,https://open.spotify.com/track/3A2OHirUAlQp2x73BJlEDA,2017-06-16,2017-06-23
147,XXX. FEAT. U2.,Kendrick Lamar,1423011,https://open.spotify.com/track/4iYRa2btalAzPZoSYfROqF,2017-06-16,2017-06-23
148,Candy Paint,Post Malone,1414069,https://open.spotify.com/track/4wdZdkEugVVorAfzqRqC6N,2017-06-16,2017-06-23
149,Weak,AJR,1413252,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,2017-06-16,2017-06-23
150,Feel It Still,Portugal. The Man,1411809,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,2017-06-16,2017-06-23
151,Can I Be Him,James Arthur,1409300,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX,2017-06-16,2017-06-23
152,The Night We Met,Lord Huron,1409033,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,2017-06-16,2017-06-23
153,Don't,Bryson Tiller,1387702,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,2017-06-16,2017-06-23
154,Blue Cheese,2 Chainz,1383082,https://open.spotify.com/track/67gmXPQZL1ISSh13OJJ1Pu,2017-06-16,2017-06-23
155,Skateboard P (feat. Big Sean),MadeinTYO,1377947,https://open.spotify.com/track/07pJdL0L9XDGW0HBj0rIS2,2017-06-16,2017-06-23
156,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,1371887,https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal,2017-06-16,2017-06-23
157,Get Right Witcha,Migos,1366430,https://open.spotify.com/track/76Y0gxtTxN0FyDCYh5qYQj,2017-06-16,2017-06-23
158,Love On The Brain,Rihanna,1364544,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,2017-06-16,2017-06-23
159,Patty Cake,Kodak Black,1348219,https://open.spotify.com/track/0bXFIF7iL17TYLyx8JHziM,2017-06-16,2017-06-23
160,Galway Girl,Ed Sheeran,1348209,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-06-16,2017-06-23
161,Do Not Disturb,Drake,1345079,https://open.spotify.com/track/2KvHC9z14GSl4YpkNMX384,2017-06-16,2017-06-23
162,Chill Bill,Rob $tone,1341214,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp,2017-06-16,2017-06-23
163,Flex Like Ouu,Lil Pump,1339326,https://open.spotify.com/track/3kkObn08oHrNmCFHSNR0jD,2017-06-16,2017-06-23
164,"God, Your Mama, And Me",Florida Georgia Line,1337749,https://open.spotify.com/track/4VFE6ZNqa8jHAmbYICoAFg,2017-06-16,2017-06-23
165,Reminder,The Weeknd,1329713,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI,2017-06-16,2017-06-23
166,Exchange,Bryson Tiller,1325448,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,2017-06-16,2017-06-23
167,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1307721,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-06-16,2017-06-23
168,Selfish,PnB Rock,1306844,https://open.spotify.com/track/2xbI8Vmyv3TkpTdywpPyNw,2017-06-16,2017-06-23
169,Realize,2 Chainz,1289282,https://open.spotify.com/track/64wR8Jdm7ikY3IbJOt5F9Z,2017-06-16,2017-06-23
170,What Ifs,Kane Brown,1287162,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W,2017-06-16,2017-06-23
171,No Heart,21 Savage,1280911,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO,2017-06-16,2017-06-23
172,Uh Huh,Julia Michaels,1258828,https://open.spotify.com/track/0ZExP2I5Ej92PsnG4G1jVG,2017-06-16,2017-06-23
173,Scared to Be Lonely,Martin Garrix,1255964,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-06-16,2017-06-23
174,Peek A Boo,Lil Yachty,1248305,https://open.spotify.com/track/5hx4FpDZOnDVYlyoG3rMks,2017-06-16,2017-06-23
175,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1244770,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017-06-16,2017-06-23
176,Teenage Fever,Drake,1241233,https://open.spotify.com/track/6n3HGiq4v35D6eFOSwqYuo,2017-06-16,2017-06-23
177,Some Way,NAV,1239188,https://open.spotify.com/track/7zxRMhXxJMQCeDDg0rKAVo,2017-06-16,2017-06-23
178,Small Town Boy,Dustin Lynch,1232925,https://open.spotify.com/track/045SnNDjOfOLKM5OxARH4g,2017-06-16,2017-06-23
179,Escápate Conmigo,Wisin,1231073,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6,2017-06-16,2017-06-23
180,High Without Your Love,Loote,1230155,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A,2017-06-16,2017-06-23
181,Liability (Reprise),Lorde,1229446,https://open.spotify.com/track/6lFDB0BFDRV58qaQDX85jV,2017-06-16,2017-06-23
182,Craving You,Thomas Rhett,1229321,https://open.spotify.com/track/6zLdXcmvIxnAXpz9sXFnIE,2017-06-16,2017-06-23
183,Saved,Khalid,1225622,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU,2017-06-16,2017-06-23
184,Bad Things (with Camila Cabello),Machine Gun Kelly,1218585,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-06-16,2017-06-23
185,Heathens,Twenty One Pilots,1207648,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2017-06-16,2017-06-23
186,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,1196276,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg,2017-06-16,2017-06-23
187,Side To Side,Ariana Grande,1191143,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-06-16,2017-06-23
188,No Flockin,Kodak Black,1189371,https://open.spotify.com/track/34oWbFBfGEElvgO0a5c9V4,2017-06-16,2017-06-23
189,H.O.L.Y.,Florida Georgia Line,1186629,https://open.spotify.com/track/0BCy325UZyR9z0t0uxwn2N,2017-06-16,2017-06-23
190,Panda,Desiigner,1185353,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,2017-06-16,2017-06-23
191,Party Monster,The Weeknd,1184330,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,2017-06-16,2017-06-23
192,Ride,Twenty One Pilots,1184137,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2017-06-16,2017-06-23
193,"How Far I'll Go - From ""Moana""",Alessia Cara,1183661,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-06-16,2017-06-23
194,Too Many Years,Kodak Black,1183234,https://open.spotify.com/track/0BU7nIcCZxYSE0hYcc5oZz,2017-06-16,2017-06-23
195,Ex Calling,6LACK,1180936,https://open.spotify.com/track/2RwmsAOxtiRezQPmvyejb8,2017-06-16,2017-06-23
196,May We All,Florida Georgia Line,1178417,https://open.spotify.com/track/498ZVInMGDkmmNVpSWqHiZ,2017-06-16,2017-06-23
197,Gassed Up,Nebu Kiniza,1166312,https://open.spotify.com/track/6JjEVlMkfHWMeYavkEYzNO,2017-06-16,2017-06-23
198,Erase Your Social,Lil Uzi Vert,1163813,https://open.spotify.com/track/4uhvMW7ly7tJil31YYscAN,2017-06-16,2017-06-23
199,YAH.,Kendrick Lamar,1162416,https://open.spotify.com/track/4BHSjbYylfOH5WAGusDyni,2017-06-16,2017-06-23
200,Do What I Want,Lil Uzi Vert,1156335,https://open.spotify.com/track/4IWGnyOHDrVZEtPWfs4s7q,2017-06-16,2017-06-23
1,Despacito - Remix,Luis Fonsi,11395183,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-06-23,2017-06-30
2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,10195398,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2017-06-23,2017-06-30
3,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,10135936,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2017-06-23,2017-06-30
4,XO TOUR Llif3,Lil Uzi Vert,9842380,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq,2017-06-23,2017-06-30
5,HUMBLE.,Kendrick Lamar,9330372,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017-06-23,2017-06-30
6,Unforgettable,French Montana,7776343,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW,2017-06-23,2017-06-30
7,Congratulations,Post Malone,7289271,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-06-23,2017-06-30
8,Signs,Drake,6178135,https://open.spotify.com/track/6Na5uKk5SsqZimk0hAWo8y,2017-06-23,2017-06-30
9,Redbone,Childish Gambino,6093673,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2017-06-23,2017-06-30
10,Mask Off,Future,5741142,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-06-23,2017-06-30
11,Believer,Imagine Dragons,5711397,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2017-06-23,2017-06-30
12,Location,Khalid,5640258,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2017-06-23,2017-06-30
13,DNA.,Kendrick Lamar,5415362,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,2017-06-23,2017-06-30
14,2U (feat. Justin Bieber),David Guetta,5122092,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,2017-06-23,2017-06-30
15,Magnolia,Playboi Carti,5069721,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,2017-06-23,2017-06-30
16,1-800-273-8255,Logic,4986677,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2017-06-23,2017-06-30
17,Stay (with Alessia Cara),Zedd,4840460,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-06-23,2017-06-30
18,Body Like A Back Road,Sam Hunt,4835421,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,2017-06-23,2017-06-30
19,That's What I Like,Bruno Mars,4781397,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-06-23,2017-06-30
20,BUTTERFLY EFFECT,Travis Scott,4616448,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,2017-06-23,2017-06-30
21,Thunder,Imagine Dragons,4568322,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-06-23,2017-06-30
22,goosebumps,Travis Scott,4546677,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2017-06-23,2017-06-30
23,Strip That Down,Liam Payne,4535114,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-06-23,2017-06-30
24,Slippery (feat. Gucci Mane),Migos,4510995,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE,2017-06-23,2017-06-30
25,Now Or Never,Halsey,4445267,https://open.spotify.com/track/0Nhu3zSYbEz32IYiobV75e,2017-06-23,2017-06-30
26,Attention,Charlie Puth,4303156,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-06-23,2017-06-30
27,Shape of You,Ed Sheeran,4214532,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-06-23,2017-06-30
28,LOVE. FEAT. ZACARI.,Kendrick Lamar,4183843,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,2017-06-23,2017-06-30
29,4 AM,2 Chainz,4154152,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb,2017-06-23,2017-06-30
30,Passionfruit,Drake,4133161,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2017-06-23,2017-06-30
31,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,4106238,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2017-06-23,2017-06-30
32,Bad Liar,Selena Gomez,4095445,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,2017-06-23,2017-06-30
33,Slide (feat. Frank Ocean & Migos),Calvin Harris,4044707,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-06-23,2017-06-30
34,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,4034740,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH,2017-06-23,2017-06-30
35,iSpy (feat. Lil Yachty),KYLE,3925444,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-06-23,2017-06-30
36,Slow Hands,Niall Horan,3742615,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh,2017-06-23,2017-06-30
37,There's Nothing Holdin' Me Back,Shawn Mendes,3731965,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-06-23,2017-06-30
38,Don't Quit (feat. Travis Scott & Jeremih),DJ Khaled,3674123,https://open.spotify.com/track/6LOCAhFzZiavHcLJucLuDy,2017-06-23,2017-06-30
39,No Complaints,Metro Boomin,3611133,https://open.spotify.com/track/6kig1UFggPUyZBCvXD3Wod,2017-06-23,2017-06-30
40,Malibu,Miley Cyrus,3538875,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O,2017-06-23,2017-06-30
41,Rollin (feat. Future & Khalid),Calvin Harris,3516309,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau,2017-06-23,2017-06-30
42,There for You,Martin Garrix,3297081,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2017-06-23,2017-06-30
43,Despacito (Featuring Daddy Yankee),Luis Fonsi,3246903,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2017-06-23,2017-06-30
44,Portland,Drake,3208869,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,2017-06-23,2017-06-30
45,Something Just Like This,The Chainsmokers,3090818,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-06-23,2017-06-30
46,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,3083431,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,2017-06-23,2017-06-30
47,Tunnel Vision,Kodak Black,3074388,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-06-23,2017-06-30
48,It's A Vibe,2 Chainz,3047842,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6,2017-06-23,2017-06-30
49,Whatever It Takes,Imagine Dragons,2996510,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH,2017-06-23,2017-06-30
50,Issues,Julia Michaels,2963096,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-06-23,2017-06-30
51,Gyalchester,Drake,2799106,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi,2017-06-23,2017-06-30
52,It Ain't Me (with Selena Gomez),Kygo,2733502,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-06-23,2017-06-30
53,Crying in the Club,Camila Cabello,2704208,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,2017-06-23,2017-06-30
54,Bounce Back,Big Sean,2698310,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-06-23,2017-06-30
55,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,2581018,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-06-23,2017-06-30
56,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,2580179,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH,2017-06-23,2017-06-30
57,wokeuplikethis*,Playboi Carti,2459382,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt,2017-06-23,2017-06-30
58,To the Max,DJ Khaled,2446215,https://open.spotify.com/track/2of5xn0GU0TdFneR1saRLH,2017-06-23,2017-06-30
59,Look At Me!,XXXTENTACION,2433316,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw,2017-06-23,2017-06-30
60,I Like Me Better,Lauv,2430800,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2017-06-23,2017-06-30
61,Bad and Boujee (feat. Lil Uzi Vert),Migos,2420749,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-06-23,2017-06-30
