,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
53,"Look Alive (feat. Drake)","BlocBoy JB",479285,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
54,Fall,Eminem,476314,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
55,"Beautiful (feat. Camila Cabello)",Bazzi,471920,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
56,"RAP DEVIL","Machine Gun Kelly",470675,https://open.spotify.com/track/63TyoT9Ee03rQxv8xmdJ2l
57,Thunderclouds,Sia,463858,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
58,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",455313,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
59,"I Fall Apart","Post Malone",453886,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
60,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",438265,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
61,"REEL IT IN",Aminé,435675,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
62,"Everybody Dies In Their Nightmares",XXXTENTACION,429873,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
63,"no tears left to cry","Ariana Grande",426797,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
64,"WORKIN ME",Quavo,424870,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64
65,"Love Lies (with Normani)",Khalid,409115,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
66,Trip,"Ella Mai",405560,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa
67,"XO TOUR Llif3","Lil Uzi Vert",394749,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
68,Greatest,Eminem,394664,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
69,"Ric Flair Drip (& Metro Boomin)",Offset,388469,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
70,"lovely (with Khalid)","Billie Eilish",383131,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
71,"High Hopes","Panic! At The Disco",380999,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
72,Hope,XXXTENTACION,366304,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
73,"Te Boté - Remix","Nio Garcia",365739,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
74,REMEDY,Alesso,364084,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
75,Lust,"Lil Skies",363048,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
76,OTW,Khalid,362044,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
77,BEBE,6ix9ine,361305,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
78,"Plug Walk","Rich The Kid",360882,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
79,Kamikaze,Eminem,357962,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
80,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,352599,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
81,"Look At Me!",XXXTENTACION,348685,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
82,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",348169,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
83,"Magic In The Hamptons (feat. Lil Yachty)","Social House",346991,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
84,"Jackie Chan",Tiësto,346528,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
85,"Pretty Little Fears (feat. J. Cole)",6LACK,341042,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
86,"I Like Me Better",Lauv,340553,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
87,"I'm Upset",Drake,340446,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
88,"Body (feat. brando)","Loud Luxury",334798,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
89,SWISH,Tyga,331732,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
90,Legends,"Juice WRLD",327411,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
91,"Mob Ties",Drake,326315,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
92,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",325886,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
93,"I'm a Mess","Bebe Rexha",324695,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
94,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",321210,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
95,"Ball For Me (feat. Nicki Minaj)","Post Malone",316760,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
96,"BUTTERFLY EFFECT","Travis Scott",315993,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
97,"In My Mind",Dynoro,313908,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
98,Mine,Bazzi,309049,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
99,HUMBLE.,"Kendrick Lamar",308531,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
100,"Nowadays (feat. Landon Cube)","Lil Skies",307360,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
101,JAPAN,"Famous Dex",307067,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
102,"Candy Paint","Post Malone",306949,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
103,Congratulations,"Post Malone",305376,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
104,"Shake It Up","Trippie Redd",305091,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
105,"Happy Now",Zedd,303637,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
106,"Feels Like Summer","Childish Gambino",303458,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
107,"Boo'd Up","Ella Mai",303130,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
108,"Chanel (Go Get It) [feat. Gunna & Lil Baby]","Young Thug",301742,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r
109,"Young Dumb & Broke",Khalid,298842,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
110,"Vaina Loca",Ozuna,296302,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
111,goosebumps,"Travis Scott",296006,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
112,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",293503,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
113,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",291914,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
114,"Red Roses (feat. Landon Cube)","Lil Skies",289334,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
115,"No Rest","Lil Skies",288543,https://open.spotify.com/track/0chpIFSjgfd1CPrAxM7PWp
116,"Walk It Talk It",Migos,286280,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
117,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",284704,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
118,"Nephew (feat. Lil Pump)",Smokepurpp,283637,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
119,"Bounce Out With That","YBN Nahmir",282267,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt
120,"The Middle",Zedd,280280,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
121,"All Mine","Kanye West",279446,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
122,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,279271,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
123,"8 Letters","Why Don't We",279072,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
124,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",278745,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
125,"Call Out My Name","The Weeknd",276035,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
126,"Balenciaga Challenge (feat. Offset)",6LACK,275257,https://open.spotify.com/track/6Zisja44KqMZj4GM4UY6Yv
127,Narcos,Migos,275091,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
128,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",274461,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
129,"CAN'T SAY","Travis Scott",274454,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
130,Normal,Eminem,272464,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
131,"Venom - Music From The Motion Picture",Eminem,267796,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
132,Location,Khalid,265142,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
133,Betrayed,"Lil Xan",264351,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
134,Simple,"Florida Georgia Line",263558,https://open.spotify.com/track/1co0puPTYvqAdUEjFOjne9
135,"You Make It Easy","Jason Aldean",263151,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
136,Ladders,"Mac Miller",262442,https://open.spotify.com/track/39NDBdU5Xkm5pCFGa5kZtI
137,"East Atlanta Love Letter (feat. Future)",6LACK,261785,https://open.spotify.com/track/6rJmWa5DvQ3Nby3tdcX2L0
138,"Life Goes On","Lil Baby",261766,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
139,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",260265,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
140,Tequila,"Dan + Shay",257578,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
141,Thunder,"Imagine Dragons",256785,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
142,"Stir Fry",Migos,252031,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
143,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",251985,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
144,"Champion (feat. Travis Scott)",NAV,251371,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
145,"WAKE UP","Travis Scott",251098,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
146,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",250884,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
147,"Stepping Stone",Eminem,248952,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
148,"Bank Account","21 Savage",248770,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
149,"Don’t Matter To Me (with Michael Jackson)",Drake,248684,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
150,Believer,"Imagine Dragons",248653,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
151,"All The Stars (with SZA)","Kendrick Lamar",247137,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
152,Switch,6LACK,246501,https://open.spotify.com/track/29ZZAShKhwRUuKULSNtxX6
153,"Best Part",H.E.R.,246327,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
154,Heaven,"Kane Brown",245540,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
155,1-800-273-8255,Logic,245486,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
156,NUMB,XXXTENTACION,245418,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
157,"Let You Down",NF,245238,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
158,"The Flute Song",Russ,244209,https://open.spotify.com/track/6pGuOWYOFDcSgmVvFWRWSv
159,sweetener,"Ariana Grande",241572,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH
160,"This Is America","Childish Gambino",241493,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
161,APESHIT,"The Carters",239211,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
162,Stay,"Post Malone",238703,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
163,Speechless,"Dan + Shay",238363,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
164,"Black & White","Juice WRLD",238161,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
165,idontwannabeyouanymore,"Billie Eilish",237117,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
166,"Playinwitme (feat. Kehlani)",KYLE,236200,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
167,Havana,"Camila Cabello",235539,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
168,"Creeping (feat. Rich the Kid)","Lil Skies",235030,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
169,broken,lovelytheband,234341,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX
170,"No Role Modelz","J. Cole",233962,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
171,"Plain Jane","A$AP Ferg",231498,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
172,"Hurt Feelings","Mac Miller",231082,https://open.spotify.com/track/5p7GiBZNL1afJJDUrOA6C8
173,"Beautiful Crazy","Luke Combs",230077,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
174,"LOVE. FEAT. ZACARI.","Kendrick Lamar",228726,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
175,Silence,Marshmello,228664,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
176,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",227875,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
177,"No Limit",G-Eazy,226957,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
178,"Good Guy (feat. Jessie Reyez)",Eminem,226487,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
179,"Dark Knight Dummo","Trippie Redd",226367,https://open.spotify.com/track/4apiNNK0jp9uqn3JDG9My1
180,"You Say","Lauren Daigle",226335,https://open.spotify.com/track/3ngc7rGlfeFaskU90EWl4R
181,"Ring (feat. Kehlani)","Cardi B",226050,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA
182,CAROUSEL,"Travis Scott",225796,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
183,Perfect,"Ed Sheeran",225432,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
184,"Barbie Dreams","Nicki Minaj",222926,https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B
185,"One Kiss (with Dua Lipa)","Calvin Harris",221598,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
186,"Bodak Yellow","Cardi B",221426,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
187,Africa,Toto,220676,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
188,"Freaky Friday (feat. Chris Brown)","Lil Dicky",219681,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
189,KOD,"J. Cole",219066,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
190,"Rich & Sad","Post Malone",217768,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
191,"ocean eyes","Billie Eilish",217070,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
192,"Ocean (feat. Khalid)","Martin Garrix",217034,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
193,"NO BYSTANDERS","Travis Scott",213902,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
194,Lie,NF,213496,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
195,"YEAH RIGHT",Joji,213144,https://open.spotify.com/track/5gFmgXPCLu9xIfMUXSbRru
196,"I Don't Wanna Do This Anymore",XXXTENTACION,212801,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
197,"Come Back to Earth","Mac Miller",212619,https://open.spotify.com/track/01z2fBGB8Hl3Jd3zXe4IXR
198,FRIENDS,Marshmello,212570,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
199,Unforgettable,"French Montana",211207,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
200,Redbone,"Childish Gambino",210393,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
