,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
37,"Look Alive (feat. Drake)","BlocBoy JB",658118,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
38,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,646591,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
39,September,"Earth, Wind & Fire",644894,https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ
40,"Ratchet Happy Birthday",Drake,623310,https://open.spotify.com/track/16x6tqeSkIjoLEf7SJLlYy
41,"All Mine","Kanye West",617391,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
42,"rockstar (feat. 21 Savage)","Post Malone",593992,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
43,"Jackie Chan",Tiësto,588454,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
44,APESHIT,"The Carters",584972,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
45,"New Light","John Mayer",583963,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
46,Starships,"Nicki Minaj",572385,https://open.spotify.com/track/1oHNvJVbFkexQc0BpQp7Y4
47,"Shape of You","Ed Sheeran",562542,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
48,"Boo'd Up","Ella Mai",557521,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
49,"Despacito - Remix","Luis Fonsi",555046,https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2
50,Ride,"Twenty One Pilots",539981,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
51,Youngblood,"5 Seconds of Summer",529558,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
52,"Final Fantasy",Drake,522995,https://open.spotify.com/track/7ijJ5crvsnCvCLJbHpyq3j
53,"March 14",Drake,522675,https://open.spotify.com/track/40IiSjljbAhrSbdJ3HxSfH
54,Thunder,"Imagine Dragons",520984,https://open.spotify.com/track/7BrsBU0BAytRDvROM4yCbn
55,"Ocean (feat. Khalid)","Martin Garrix",520009,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
56,Location,Khalid,517829,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
57,"This Is America","Childish Gambino",515706,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
58,"Back To You","Selena Gomez",514691,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
59,"Ain't No Mountain High Enough","Marvin Gaye",513783,https://open.spotify.com/track/1LeWIs2hP2r5yOQnVuYoI5
60,"That's What I Like","Bruno Mars",510615,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
61,"Rich Girl","Daryl Hall & John Oates",508847,https://open.spotify.com/track/0qRR9d89hIS0MHRkQ0ejxX
62,"Body Like A Back Road","Sam Hunt",506834,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
63,"One Dance",Drake,506691,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
64,"Everybody Dies In Their Nightmares",XXXTENTACION,504572,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
65,"One Kiss (with Dua Lipa)","Calvin Harris",503928,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
66,"Ric Flair Drip (& Metro Boomin)",Offset,496120,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
67,"Te Boté - Remix","Nio Garcia",495650,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
68,"Plug Walk","Rich The Kid",489900,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
69,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",480791,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
70,"Ball For Me (feat. Nicki Minaj)","Post Malone",469224,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
71,"Walk It Talk It",Migos,466376,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
72,"Bed (feat. Ariana Grande)","Nicki Minaj",460761,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
73,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,457589,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
74,"lovely (with Khalid)","Billie Eilish",443666,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
75,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,443402,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
76,Closer,"The Chainsmokers",431561,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
77,JAPAN,"Famous Dex",431493,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
78,Mine,Bazzi,426241,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
79,"I Fall Apart","Post Malone",422588,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
80,"Hey Ya! - Radio Mix / Club Mix",OutKast,418972,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM
81,"Brown Eyed Girl","Van Morrison",412605,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
82,"Superstition - Single Version","Stevie Wonder",412305,https://open.spotify.com/track/2Y8i6ntDzXIhCO4UJPl5Qv
83,"Mr. Brightside","The Killers",407790,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
84,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",404203,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
85,"Look At Me!",XXXTENTACION,401500,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
86,Hope,XXXTENTACION,398156,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
87,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",394589,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
88,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",390030,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
89,"You Make My Dreams","Daryl Hall & John Oates",385848,https://open.spotify.com/track/4o6BgsqLIBViaGVbx5rbRk
90,"Candy Paint","Post Malone",381535,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
91,"Cheap Thrills",Sia,376934,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
92,"I Want You Back","The Jackson 5",372515,https://open.spotify.com/track/5LxvwujISqiB8vpRYv887S
93,"Wake Me Up",Avicii,366867,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
94,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",366233,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
95,"Love Lies (with Normani)",Khalid,362689,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
96,"I Feel It Coming","The Weeknd",353959,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
97,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",352852,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
98,OTW,Khalid,351806,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
99,"XO TOUR Llif3","Lil Uzi Vert",350181,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
100,"Shake It Off","Taylor Swift",343720,https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD
101,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",339823,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
102,"Me and Julio Down by the Schoolyard","Paul Simon",338526,https://open.spotify.com/track/6vxHp3CDNo0afgKGp2yi1E
103,"Uptown Funk","Mark Ronson",337221,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
104,Yikes,"Kanye West",336886,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
105,"Solo (feat. Demi Lovato)","Clean Bandit",336000,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
106,Simple,"Florida Georgia Line",333261,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
107,"The Middle",Zedd,331811,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
108,"My Girl","The Temptations",328910,https://open.spotify.com/track/6jWkZvd1URGktyTTwcpPpB
109,"What I Got",Sublime,325570,https://open.spotify.com/track/5nkYHBWXu7KCgcdwP6jcB1
110,NUMB,XXXTENTACION,322006,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
111,"High Hopes","Panic! At The Disco",321690,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
112,Respect,"Aretha Franklin",319121,https://open.spotify.com/track/7s25THrKz86DM225dOYwnr
113,"Champion (feat. Travis Scott)",NAV,318472,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
114,"Spoil My Night (feat. Swae Lee)","Post Malone",317101,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
115,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",317005,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
116,"Stir Fry",Migos,316219,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
117,"Freaky Friday (feat. Chris Brown)","Lil Dicky",315131,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
118,KOD,"J. Cole",313378,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
119,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,311212,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy
120,Tequila,"Dan + Shay",309357,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
121,Paranoid,"Post Malone",307468,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
122,"Call Out My Name","The Weeknd",307030,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
123,"Born To Be Yours",Kygo,306978,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
124,HUMBLE.,"Kendrick Lamar",305626,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
125,"Lean Wit Me","Juice WRLD",302752,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
126,"Playinwitme (feat. Kehlani)",KYLE,302721,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
127,Congratulations,"Post Malone",302672,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
128,Maps,"Maroon 5",302240,https://open.spotify.com/track/4gbVRS8gloEluzf0GzDOFc
129,"Rich & Sad","Post Malone",301028,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
130,"Courtesy Of The Red, White And Blue (The Angry American)","Toby Keith",298912,https://open.spotify.com/track/0M7mWKqwTIaVjYyxfZmtTa
131,Stay,"Post Malone",298263,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
132,"Start Again (feat. Logic)",OneRepublic,296912,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
133,"All The Stars (with SZA)","Kendrick Lamar",295605,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
134,"Red Roses (feat. Landon Cube)","Lil Skies",295223,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
135,"If You're Over Me","Years & Years",295159,https://open.spotify.com/track/01k24g94i1JvkFLQmVEdCd
136,TATI,6ix9ine,294847,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
137,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",294748,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
138,"Let Me Love You","DJ Snake",293852,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
139,"Sweet Home Alabama","Lynyrd Skynyrd",293559,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
140,FRIENDS,Marshmello,290699,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
141,X,"Nicky Jam",290394,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
142,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",290315,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
143,Legends,"Juice WRLD",290295,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
144,Lust,"Lil Skies",289421,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
145,"Life Goes On","Lil Baby",283588,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
146,"Be Careful","Cardi B",282513,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
147,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",277134,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
148,goosebumps,"Travis Scott",275952,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
149,"Send Me On My Way","Rusted Root",275917,https://open.spotify.com/track/6XK6Zw6JkFsHXzAcMWNiIr
150,"Am I Wrong","Nico & Vinz",275642,https://open.spotify.com/track/1fidCEsYlaVE3pHwKCvpFZ
151,Reborn,"KIDS SEE GHOSTS",274344,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
152,"Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix / Radio Edit","Lana Del Rey",273383,https://open.spotify.com/track/6PUIzlqotEmPuBfjbwYWOB
153,"I Know You (feat. Yung Pinch)","Lil Skies",272620,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
154,Body,"Loud Luxury",272293,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
155,"Bodak Yellow","Cardi B",272169,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
156,"Young Dumb & Broke",Khalid,269922,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
157,"Nowadays (feat. Landon Cube)","Lil Skies",269517,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
158,"Steal My Sunshine",Len,268821,https://open.spotify.com/track/1puEUilaw5RSbi3AYnkF8K
159,"Born In The U.S.A.","Bruce Springsteen",268508,https://open.spotify.com/track/310epXrlbXmfGcD1qSdgVV
160,Havana,"Camila Cabello",267997,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
161,Heaven,"Kane Brown",264968,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
162,"Sin Pijama","Becky G",264493,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
163,Rise,"Jonas Blue",262729,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
164,"Bank Account","21 Savage",252993,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
165,Esskeetit,"Lil Pump",251976,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
166,"92 Explorer","Post Malone",251590,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
167,Nevermind,"Dennis Lloyd",251401,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
168,"Better Not (feat. Wafia)","Louis The Child",250489,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
169,Betrayed,"Lil Xan",250445,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
170,"Bounce Out With That","YBN Nahmir",249759,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
171,"You Make It Easy","Jason Aldean",249642,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
172,"Beautiful Crazy","Luke Combs",249120,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
173,"Guatemala - From Swaecation","Rae Sremmurd",247630,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
174,"Plain Jane","A$AP Ferg",244763,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
175,"Marry Me","Thomas Rhett",244317,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
176,"Chicken Fried","Zac Brown Band",244072,https://open.spotify.com/track/4dGJf1SER1T6ooX46vwzRB
177,"This Will Be (An Everlasting Love)","Natalie Cole",240694,https://open.spotify.com/track/0PDCewmZCp0P5s00bptcdd
178,"ocean eyes","Billie Eilish",237210,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
179,Believer,"Imagine Dragons",236312,https://open.spotify.com/track/5VKSZDsidOFHrtlJb33Syo
180,"In My Blood","Shawn Mendes",235470,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
181,"LOVE. FEAT. ZACARI.","Kendrick Lamar",232871,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
182,"Fortunate Son","Creedence Clearwater Revival",232241,https://open.spotify.com/track/4BP3uh0hFLFRb5cjsgLqDh
183,"Outside Today","YoungBoy Never Broke Again",230276,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
184,"Over Now","Post Malone",229868,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
185,1942,G-Eazy,229805,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
186,Revenge,XXXTENTACION,229621,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
187,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",228245,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
188,Unforgettable,"French Montana",227343,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
189,1-800-273-8255,Logic,227262,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
190,"Bartier Cardi (feat. 21 Savage)","Cardi B",227255,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
191,"No Limit",G-Eazy,224691,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
192,"Ghost Town","Kanye West",224225,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
193,"One Number Away","Luke Combs",221127,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
194,"Carry On",XXXTENTACION,220650,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
195,"BUTTERFLY EFFECT","Travis Scott",219869,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
196,"Estamos Bien","Bad Bunny",218393,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
197,Narcos,Migos,218224,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
198,MotorSport,Migos,216980,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
199,Everyday,Logic,216507,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
200,Africa,Toto,215849,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
