,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
21,"Gang Gang",Migos,873398,https://open.spotify.com/track/0KJEIWTEKMfBL2J7Sn3X5I
22,"Bartier Cardi (feat. 21 Savage)","Cardi B",872967,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
23,"Say Something","Justin Timberlake",855127,https://open.spotify.com/track/09ts3GnICqYEU5PkQCpJK3
24,"All The Stars (with SZA)","Kendrick Lamar",843958,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y
25,"Too Much Jewelry",Migos,811027,https://open.spotify.com/track/2rIY8S6doGY1SEZIh7siw1
26,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",800864,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
27,"Never Be the Same","Camila Cabello",779110,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
28,"Him & I (with Halsey)",G-Eazy,768991,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
29,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",767956,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
30,"Let You Down",NF,765255,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
31,Mine,Bazzi,757968,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
32,"LOVE. FEAT. ZACARI.","Kendrick Lamar",732188,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
33,"Crown the Kings",Migos,722282,https://open.spotify.com/track/0pdW4B6Sq4MMNz1sFtkR5G
34,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",713241,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
35,"Candy Paint","Post Malone",692476,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
36,"The Middle",Zedd,678529,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
37,"Sky Walker (feat. Travis Scott)",Miguel,677867,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
38,"XO TOUR Llif3","Lil Uzi Vert",675042,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
39,"Too Playa",Migos,643843,https://open.spotify.com/track/3BvXHtUdGbfLOVxfRWn6NT
40,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",643205,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
41,"Plain Jane","A$AP Ferg",641838,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
42,Beast,Migos,631531,https://open.spotify.com/track/4Fj5G5b8MeCrCRDP5JDvpr
43,"Rewrite The Stars","Zac Efron",630325,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
44,IDGAF,"Dua Lipa",627560,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
45,Flooded,Migos,624518,https://open.spotify.com/track/2nwp9gU9ZGyKRzMswpfc7k
46,"Bank Account","21 Savage",622888,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
47,Congratulations,"Post Malone",617636,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
48,"Sick Boy","The Chainsmokers",612444,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
49,HUMBLE.,"Kendrick Lamar",611486,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
50,"Open It Up",Migos,607535,https://open.spotify.com/track/2LOkdHHNKdEx24cQELBaD8
51,"River (feat. Ed Sheeran)",Eminem,606070,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
52,Betrayed,"Lil Xan",606015,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
53,"Young Dumb & Broke",Khalid,601665,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
54,"Movin' Too Fast",Migos,576440,https://open.spotify.com/track/4jB8tS25Afh6aXC5w2MbXQ
55,Perfect,"Ed Sheeran",570776,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
56,"Gucci Gang","Lil Pump",567303,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
57,"I Get The Bag (feat. Migos)","Gucci Mane",561340,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
58,"Nowadays (feat. Landon Cube)","Lil Skies",534362,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
59,Wolves,"Selena Gomez",519698,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
60,"Too Good At Goodbyes","Sam Smith",518890,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
61,"New Rules","Dua Lipa",513323,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
62,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",511440,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
63,Location,Khalid,510466,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
64,"Bodak Yellow","Cardi B",509329,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
65,1-800-273-8255,Logic,507174,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
66,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",499495,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
67,"Work Hard",Migos,493883,https://open.spotify.com/track/5UzUZULhZL8bW4BqI1ZNOF
68,"This Is Me","Keala Settle",489480,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
69,"Made Men",Migos,484373,https://open.spotify.com/track/3XAWpSxJMPeIwxXc5g9en1
70,goosebumps,"Travis Scott",478043,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
71,"Tell Me You Love Me","Demi Lovato",475580,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
72,"Wanted You (feat. Lil Uzi Vert)",NAV,474380,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
73,"Top Down On Da NAWF",Migos,449507,https://open.spotify.com/track/3Jo2cNQKU6Je7LVClYyJH9
74,Silence,Marshmello,440191,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
75,Thunder,"Imagine Dragons",439699,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
76,Wait,"Maroon 5",434206,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
77,"BUTTERFLY EFFECT","Travis Scott",433391,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
78,Unforgettable,"French Montana",425836,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
79,"Jocelyn Flores",XXXTENTACION,422767,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
80,KEKE,6ix9ine,417855,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR
81,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",416690,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
82,"Slippery (feat. Gucci Mane)",Migos,414075,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
83,"Culture National Anthem - Outro",Migos,410773,https://open.spotify.com/track/0Rp0bpWLnQMHXJ6m5y3tps
84,"Sorry Not Sorry","Demi Lovato",405336,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
85,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,404944,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
86,"Bad At Love",Halsey,402756,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
87,"End Game","Taylor Swift",399933,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
88,"Red Roses (feat. Landon Cube)","Lil Skies",393217,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
89,DNA.,"Kendrick Lamar",387775,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
90,"What Lovers Do (feat. SZA)","Maroon 5",381011,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
91,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",369179,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
92,"I Miss You (feat. Julia Michaels)","Clean Bandit",364369,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
93,"Rubbin Off The Paint","YBN Nahmir",363475,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj
94,"Shape of You","Ed Sheeran",351787,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
95,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",349921,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
96,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",341911,https://open.spotify.com/track/7HdZY9UJTylIiNcSDFyUDc
97,"Go Flex","Post Malone",339215,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
98,"Ice Tray","Quality Control",339069,https://open.spotify.com/track/3wdfLVUhmX64lIyWIIEW8s
99,"My My My!","Troye Sivan",337250,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
100,Believer,"Imagine Dragons",324698,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
101,"Marry Me","Thomas Rhett",324433,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
102,"The Greatest Show","Hugh Jackman",324015,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
103,GUMMO,6ix9ine,323795,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
104,"Feel It Still","Portugal. The Man",318250,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
105,"Rake It Up","Yo Gotti",310013,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
106,Redbone,"Childish Gambino",308459,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
107,"Ghostface Killers","21 Savage",307638,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
108,"Échame La Culpa","Luis Fonsi",306878,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
109,"Love Galore (feat. Travis Scott)",SZA,304520,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
110,Passionfruit,Drake,302121,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
111,"i Shyne",Carnage,301642,https://open.spotify.com/track/0AcHbiMs86CCgprvc7E1gs
112,Saint,"Huncho Jack",301248,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
113,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",298001,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
114,"A Million Dreams","Ziv Zaifman",297359,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
115,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,294543,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
116,"Never Enough","Loren Allred",293925,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
117,"Mask Off",Future,293675,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
118,"Losin Control",Russ,293092,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
119,Magnolia,"Playboi Carti",292385,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
120,"White Iverson","Post Malone",291767,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
121,"She Loves Control","Camila Cabello",291046,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
122,"How Long","Charlie Puth",288215,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
123,Sensualidad,"Bad Bunny",287451,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
124,"Relationship (feat. Future)","Young Thug",286116,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
125,"The Weekend - Funk Wav Remix",SZA,283498,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
126,"It's A Vibe","2 Chainz",280154,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
127,"iSpy (feat. Lil Yachty)",KYLE,278756,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
128,"The Other Side","Hugh Jackman",278663,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
129,"What Ifs","Kane Brown",275924,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
130,Designer,"Lil Pump",275399,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt
131,"You Make It Easy","Jason Aldean",274540,https://open.spotify.com/track/2ZxTjs4EdJl4Y9YByIiNoo
132,Attention,"Charlie Puth",273736,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
133,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",271669,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
134,Filthy,"Justin Timberlake",270710,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL
135,"Body Like A Back Road","Sam Hunt",269824,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
136,"Strip That Down","Liam Payne",268776,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
137,"Say You Won't Let Go","James Arthur",268373,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
138,"Bounce Back","Big Sean",266598,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
139,"Capital Letters","Hailee Steinfeld",266430,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
140,"Tip Toe (feat. French Montana)","Jason Derulo",265883,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
141,T-Shirt,Migos,263468,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
142,Transportin',"Kodak Black",263385,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
143,"Tunnel Vision","Kodak Black",263190,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
144,"That's What I Like","Bruno Mars",260825,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
145,"Fake Love",Drake,258726,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
146,Spotlight,Marshmello,257213,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs
147,"The Weekend",SZA,257045,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
148,"Everybody Dies In Their Nightmares",XXXTENTACION,257003,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
149,"I Like Me Better",Lauv,256740,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
150,"Sauce It Up","Lil Uzi Vert",255254,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
151,"Real Friends","Camila Cabello",253731,https://open.spotify.com/track/3iq9nhbI8fcnNamxMft1uv
152,"do re mi",blackbear,253269,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
153,"Some Time",Russ,253091,https://open.spotify.com/track/1vxkXq9ifXIGRqntjvdg3G
154,"No Role Modelz","J. Cole",250716,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
155,"One Dance",Drake,249695,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
156,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,247732,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
157,"When It Rains It Pours","Luke Combs",245712,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
158,"Despacito - Remix","Luis Fonsi",245630,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
159,"Love Scars","Trippie Redd",244254,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
160,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",243723,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
161,"The Race",Tay-K,240763,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE
162,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",239956,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
163,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,238983,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
164,Unforgettable,"Thomas Rhett",236617,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
165,"Greatest Love Story",LANCO,236541,https://open.spotify.com/track/2yQZwi1P8AkkxxFhQ8rMEK
166,"Dusk Till Dawn - Radio Edit",ZAYN,231940,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
167,"Mi Gente","J Balvin",229361,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
168,"Sucker for You","Matt Terry",227949,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z
169,Portland,Drake,227317,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
170,"Come Alive","Hugh Jackman",226990,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g
171,"Go Legend (& Metro Boomin)","Big Sean",226198,https://open.spotify.com/track/3wAI7MIQtTgwcRmwchPZBc
172,Issues,"Julia Michaels",225981,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
173,Yours,"Russell Dickerson",225496,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
174,Heaven,"Kane Brown",225164,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
175,Closer,"The Chainsmokers",223795,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
176,"In Case You Didn't Know","Brett Young",223642,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
177,wokeuplikethis*,"Playboi Carti",222121,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
178,KOODA,6ix9ine,221532,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o
179,Don't,"Bryson Tiller",221314,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
180,Saved,Khalid,220269,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
181,"From Now On","Hugh Jackman",220076,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO
182,"Pills & Automobiles","Chris Brown",219710,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5
183,"Look What You Made Me Do","Taylor Swift",219413,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc
184,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",218003,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
185,PRBLMS,6LACK,217952,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt
186,"Heartache On The Dance Floor","Jon Pardi",217582,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD
187,Exchange,"Bryson Tiller",215636,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
188,"Money Longer","Lil Uzi Vert",215543,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
189,"Something Just Like This","The Chainsmokers",215389,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
190,"Look At Me!",XXXTENTACION,212530,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
191,Supplies,"Justin Timberlake",212264,https://open.spotify.com/track/4Z6YruMINNspGet1gQyYlK
192,"'Till I Collapse",Eminem,211940,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
193,"Poles 1469","Trippie Redd",211425,https://open.spotify.com/track/4fC5jw1TI59GH1emfN1wtk
194,"X (feat. Future)","21 Savage",210845,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
195,"Dubai Shit","Huncho Jack",210725,https://open.spotify.com/track/6urLjX35oXXRYtcH1b3dCh
196,Caroline,Aminé,209877,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx
197,Lust,"Lil Skies",209848,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
198,"Ancient Names (Part I)","Lord Huron",209737,https://open.spotify.com/track/1osQ8ZuaBmblcENki8Fmhe
199,"La Modelo","Lean Trap",209725,https://open.spotify.com/track/76DNqvSyzL9VCkhlnByqLf
200,Starboy,"The Weeknd",209113,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
