,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
25,Stay,"Post Malone",735104,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
26,"All Girls Are The Same","Juice WRLD",730210,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
27,JAPAN,"Famous Dex",721168,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
28,"Rich & Sad","Post Malone",713551,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
29,KOD,"J. Cole",706350,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
30,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",699657,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
31,"Call Out My Name","The Weeknd",679200,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
32,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",638728,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
33,"Candy Paint","Post Malone",632374,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
34,"The Middle",Zedd,625951,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
35,"Freaky Friday (feat. Chris Brown)","Lil Dicky",618514,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
36,"I Fall Apart","Post Malone",617106,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
37,"FAKE LOVE",BTS,609531,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
38,"One Kiss (with Dua Lipa)","Calvin Harris",596387,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
39,"lovely (with Khalid)","Billie Eilish",595895,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
40,"Over Now","Post Malone",572472,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
41,"92 Explorer","Post Malone",553470,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
42,"Zack And Codeine","Post Malone",545393,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
43,"All The Stars (with SZA)","Kendrick Lamar",541758,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
44,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",535401,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
45,Youngblood,"5 Seconds of Summer",534199,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
46,Mine,Bazzi,527345,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
47,"Te Boté - Remix","Nio Garcia",516065,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
48,"Takin' Shots","Post Malone",506153,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
49,"Sangria Wine","Pharrell Williams",502386,https://open.spotify.com/track/6XlSyYFTU1nodeWwwzVgTV
50,"Same Bitches (feat. G-Eazy & YG)","Post Malone",497249,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
51,"Be Careful","Cardi B",493066,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
52,FRIENDS,Marshmello,485267,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
53,"Youth (feat. Khalid)","Shawn Mendes",460664,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
54,"Stir Fry",Migos,456708,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
55,"XO TOUR Llif3","Lil Uzi Vert",453369,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
56,"Solo (feat. Demi Lovato)","Clean Bandit",449511,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
57,Moonlight,XXXTENTACION,438522,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
58,Chun-Li,"Nicki Minaj",434127,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
59,"Red Roses (feat. Landon Cube)","Lil Skies",430365,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
60,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",429955,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
61,Somebody,"The Chainsmokers",410765,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
62,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,405468,https://open.spotify.com/track/5mqzhMuUpvnMfwNz6iepmO
63,Otherside,"Post Malone",403837,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
64,Heaven,"Kane Brown",400619,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
65,HUMBLE.,"Kendrick Lamar",399626,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
66,1942,G-Eazy,397824,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
67,Congratulations,"Post Malone",395135,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
68,"In My Blood","Shawn Mendes",394312,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
69,Esskeetit,"Lil Pump",382736,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
70,"Kevin’s Heart","J. Cole",380763,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
71,"Blame It On Me","Post Malone",374601,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
72,"Young Dumb & Broke",Khalid,370253,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
73,"Jocelyn Flores",XXXTENTACION,365187,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
74,ATM,"J. Cole",364971,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
75,"Nowadays (feat. Landon Cube)","Lil Skies",362054,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
76,"Sugar Wraith","Post Malone",354308,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
77,"Done for Me (feat. Kehlani)","Charlie Puth",352870,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
78,"Champion (feat. Travis Scott)",NAV,344546,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
79,goosebumps,"Travis Scott",344363,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
80,Havana,"Camila Cabello",340926,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
81,Nevermind,"Dennis Lloyd",339758,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
82,"Wanted You (feat. Lil Uzi Vert)",NAV,339756,https://open.spotify.com/track/1Faq8G2y56A8fRv7HsLq25
83,Location,Khalid,339509,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
84,Motiv8,"J. Cole",339373,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
85,X,"Nicky Jam",336418,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
86,"Pray For Me (with Kendrick Lamar)","The Weeknd",334534,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
87,"Bank Account","21 Savage",334032,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
88,Lust,"Lil Skies",331890,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
89,"Plain Jane","A$AP Ferg",329179,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
90,"Outside Today","YoungBoy Never Broke Again",328729,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
91,"Clout (feat. 21 Savage)","Ty Dolla $ign",327058,https://open.spotify.com/track/1u0CD4fcBUB1xrG9fNgejh
92,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",325495,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
93,"Jackie Chan",Tiësto,324179,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
94,"Bounce Out With That","YBN Nahmir",323076,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
95,Everyday,Logic,322712,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
96,changes,XXXTENTACION,322583,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
97,Tequila,"Dan + Shay",322027,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
98,"You Make It Easy","Jason Aldean",319482,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
99,"LOVE. FEAT. ZACARI.","Kendrick Lamar",318249,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
100,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,318082,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
101,"Never Be the Same","Camila Cabello",317705,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
102,IDGAF,"Dua Lipa",317532,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
103,"Remind Me to Forget",Kygo,315699,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
104,"Jettski Grizzley (feat. Lil Pump)","Tee Grizzley",315237,https://open.spotify.com/track/2VKf0WEOpq06JE5PTNr9wa
105,"Taste (feat. Offset)",Tyga,312895,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
106,Betrayed,"Lil Xan",308134,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
107,"Creeping (feat. Rich the Kid)","Lil Skies",307837,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
108,"Bartier Cardi (feat. 21 Savage)","Cardi B",301853,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
109,"Bodak Yellow","Cardi B",301672,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
110,"1985 - Intro to “The Fall Off”","J. Cole",297034,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
111,"BUTTERFLY EFFECT","Travis Scott",296854,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
112,1-800-273-8255,Logic,293653,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
113,"No Limit",G-Eazy,292098,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
114,Redbone,"Childish Gambino",290899,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
115,"Marry Me","Thomas Rhett",290869,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
116,"Drip (feat. Migos)","Cardi B",289120,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
117,MotorSport,Migos,287434,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
118,"Boo'd Up","Ella Mai",286584,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
119,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",285159,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
120,"New Rules","Dua Lipa",280842,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
121,Delicate,"Taylor Swift",278374,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
122,Thunder,"Imagine Dragons",277730,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
123,2002,Anne-Marie,277436,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
124,"The Truth Untold",BTS,275860,https://open.spotify.com/track/48XfojJC87VKLlUotYV0Gm
125,Silence,Marshmello,275192,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
126,"I Get The Bag (feat. Migos)","Gucci Mane",274774,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
127,"When It Rains It Pours","Luke Combs",273604,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
128,"I Do (feat. SZA)","Cardi B",269798,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
129,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",268678,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
130,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Rita Ora",267622,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
131,"Let You Down",NF,265353,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
132,"Sky Walker (feat. Travis Scott)",Miguel,265283,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
133,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",264190,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
134,Unforgettable,"French Montana",263767,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
135,Flames,"David Guetta",263508,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
136,"I Wanna Know (feat. Bea Miller)",NOTD,263475,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
137,"Written in the Sand","Old Dominion",262365,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn
138,Perfect,"Ed Sheeran",261670,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
139,"Singles You Up","Jordan Davis",261624,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
140,"No Role Modelz","J. Cole",261459,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
141,"Body Like A Back Road","Sam Hunt",261374,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
142,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",260678,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
143,"The Night We Met","Lord Huron",259106,https://open.spotify.com/track/24MGEzm6xAO1nFgVVp37YI
144,Beautiful,Bazzi,256481,https://open.spotify.com/track/5TVirkSwFEXF1nLJEebe2I
145,"Go Flex","Post Malone",254159,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
146,Believer,"Imagine Dragons",253564,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
147,"Rubbin Off The Paint","YBN Nahmir",253099,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
148,"Life Goes On","Lil Baby",252215,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
149,"Guatemala - From Swaecation","Rae Sremmurd",249728,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
150,DNA.,"Kendrick Lamar",249617,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
151,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",245958,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
152,"Change Lanes","Kevin Gates",245159,https://open.spotify.com/track/59XHPyb0MTMElZpkG0Wp69
153,Familiar,"Liam Payne",244744,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
154,1950,"King Princess",244644,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
155,"Airplane pt.2",BTS,243797,https://open.spotify.com/track/1trFxVLL8WKhYap543e74l
156,"White Iverson","Post Malone",242992,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
157,"2 Vaults (feat. Lil Yachty)","Tee Grizzley",242652,https://open.spotify.com/track/5Zx9VpLotu9aFYqq61NAip
158,"Shape of You","Ed Sheeran",242046,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
159,"Sorry Not Sorry","Demi Lovato",240102,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
160,"CLOSE (feat. Travis Scott) - From SR3MM","Rae Sremmurd",239855,https://open.spotify.com/track/1oUudyBYVGMIC8JXeIsFzq
161,"Lean Wit Me","Juice WRLD",239533,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
162,"I Like Me Better",Lauv,238989,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
163,Photograph,"J. Cole",235486,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
164,"Everybody Dies In Their Nightmares",XXXTENTACION,232397,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
165,Genius,Sia,231513,https://open.spotify.com/track/73F87Sqh6jQWucOOvz1WFx
166,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",230321,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
167,"What Ifs","Kane Brown",229283,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
168,"Love Galore (feat. Travis Scott)",SZA,228629,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
169,Passionfruit,Drake,228129,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
170,"Losin Control",Russ,227181,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
171,Paradise,BTS,225828,https://open.spotify.com/track/01dmH2IPkrLNWIMPNXlreE
172,"Whatever It Takes","Imagine Dragons",225465,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
173,Anpanman,BTS,221955,https://open.spotify.com/track/4lRwa7PKcGIuJMwtPIYKdy
174,"Love Maze",BTS,219778,https://open.spotify.com/track/645YBsxhFPSOKxGep3uHLv
175,"One Dance",Drake,219471,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
176,Africa,Toto,219350,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
177,Hurricane,"Luke Combs",218654,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
178,"44 More",Logic,216879,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO
179,"Jonestown (Interlude)","Post Malone",216653,https://open.spotify.com/track/0R6Jlsq25eZB3Wftpxi3oF
180,"iSpy (feat. Lil Yachty)",KYLE,215873,https://open.spotify.com/track/6xbraxG0bSBOuAr5IUXmtM
181,"Let Me",ZAYN,215430,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
182,"Take Back Home Girl (Feat. Tori Kelly)","Chris Lane",214729,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN
183,"One Number Away","Luke Combs",213981,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
184,"Jump (with Trippie Redd)","Julia Michaels",213957,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
185,"Small Town Boy","Dustin Lynch",213290,https://open.spotify.com/track/2YMhrXQYKkm4kXLcXKKd5z
186,GOTTI,6ix9ine,213019,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
187,Freestyle,"Lil Baby",212867,https://open.spotify.com/track/5BbdKBZO0TH0GhfxUfyhL9
188,Narcos,Migos,212750,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
189,"Say You Won't Let Go","James Arthur",211876,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
190,"Gucci Flip Flops (feat. Lil Yachty)","Bhad Bhabie",211773,https://open.spotify.com/track/042nVrQvpEVrsrW6yeeHB2
191,"Magic Shop",BTS,210830,https://open.spotify.com/track/22ryCgQttpV7oCrn7llGRu
192,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",210055,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
193,"I'll Be There","Jess Glynne",210034,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
194,"Faith (feat. Quavo)",NAV,209340,https://open.spotify.com/track/3NelcGZ46JmV9LqOD1pnxA
195,"X (with 2 Chainz & Saudi)","ScHoolboy Q",209002,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
196,"Slippery (feat. Gucci Mane)",Migos,208935,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
197,"Intro: Singularity",BTS,208901,https://open.spotify.com/track/6ePyl2ns4b7MVYhjsj32ZK
198,"Too Good At Goodbyes","Sam Smith",207963,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
199,134340,BTS,207168,https://open.spotify.com/track/38td8VabuKlQt72Q2VnhbO
200,Wolves,"Selena Gomez",207167,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
