,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
83,Location,Khalid,339181,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
84,"Done for Me (feat. Kehlani)","Charlie Puth",335796,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
85,"Wanted You (feat. Lil Uzi Vert)",NAV,335706,https://open.spotify.com/track/1Faq8G2y56A8fRv7HsLq25
86,"Plain Jane","A$AP Ferg",334804,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
87,"Taste (feat. Offset)",Tyga,333777,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
88,Motiv8,"J. Cole",332430,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
89,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",332070,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
90,"Pray For Me (with Kendrick Lamar)","The Weeknd",331505,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
91,Lust,"Lil Skies",330409,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
92,"Bounce Out With That","YBN Nahmir",330162,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
93,"You Make It Easy","Jason Aldean",328627,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
94,"Clout (feat. 21 Savage)","Ty Dolla $ign",326732,https://open.spotify.com/track/1u0CD4fcBUB1xrG9fNgejh
95,Tequila,"Dan + Shay",326568,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
96,Everyday,Logic,325121,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
97,"LOVE. FEAT. ZACARI.","Kendrick Lamar",319611,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
98,Nevermind,"Dennis Lloyd",318188,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
99,"Never Be the Same","Camila Cabello",316684,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
100,Betrayed,"Lil Xan",316491,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
101,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,316214,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
102,IDGAF,"Dua Lipa",315374,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
103,"Outside Today","YoungBoy Never Broke Again",314558,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
104,changes,XXXTENTACION,313156,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
105,"Bartier Cardi (feat. 21 Savage)","Cardi B",308929,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
106,"BUTTERFLY EFFECT","Travis Scott",308001,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
107,"Jettski Grizzley (feat. Lil Pump)","Tee Grizzley",307776,https://open.spotify.com/track/2VKf0WEOpq06JE5PTNr9wa
108,"Bodak Yellow","Cardi B",303773,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
109,"Creeping (feat. Rich the Kid)","Lil Skies",302357,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
110,"No Limit",G-Eazy,299671,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
111,MotorSport,Migos,298839,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
112,"Marry Me","Thomas Rhett",297088,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
113,1-800-273-8255,Logic,296749,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
114,"Lean Wit Me","Juice WRLD",294876,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
115,"Boo'd Up","Ella Mai",294864,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
116,"Remind Me to Forget",Kygo,294362,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
117,Redbone,"Childish Gambino",292648,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
118,"1985 - Intro to “The Fall Off”","J. Cole",291740,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
119,"Drip (feat. Migos)","Cardi B",288291,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
120,"When It Rains It Pours","Luke Combs",288283,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
121,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",287030,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
122,Thunder,"Imagine Dragons",283766,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
123,Silence,Marshmello,283322,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
124,"I Get The Bag (feat. Migos)","Gucci Mane",279066,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
125,"Written in the Sand","Old Dominion",278297,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn
126,"New Rules","Dua Lipa",277905,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
127,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",274574,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
128,"Singles You Up","Jordan Davis",272125,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
129,"Sky Walker (feat. Travis Scott)",Miguel,270375,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
130,"No Role Modelz","J. Cole",270251,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
131,Unforgettable,"French Montana",270098,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
132,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",270036,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
133,Delicate,"Taylor Swift",269495,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
134,"Body Like A Back Road","Sam Hunt",269345,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
135,"I Do (feat. SZA)","Cardi B",268800,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
136,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",267004,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
137,"Let You Down",NF,264822,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
138,"The Night We Met","Lord Huron",263358,https://open.spotify.com/track/24MGEzm6xAO1nFgVVp37YI
139,2002,Anne-Marie,262066,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
140,Perfect,"Ed Sheeran",261474,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
141,Believer,"Imagine Dragons",259243,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
142,"Rubbin Off The Paint","YBN Nahmir",258335,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
143,"Go Flex","Post Malone",254772,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
144,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Rita Ora",254007,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
145,Flames,"David Guetta",253988,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
146,DNA.,"Kendrick Lamar",252117,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
147,"Guatemala - From Swaecation","Rae Sremmurd",251879,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
148,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",249799,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
149,"The Truth Untold",BTS,249746,https://open.spotify.com/track/48XfojJC87VKLlUotYV0Gm
150,"White Iverson","Post Malone",247440,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
151,Beautiful,Bazzi,246830,https://open.spotify.com/track/5TVirkSwFEXF1nLJEebe2I
152,"I Wanna Know (feat. Bea Miller)",NOTD,245316,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
153,"Shape of You","Ed Sheeran",244441,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
154,"Life Goes On","Lil Baby",244105,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
155,"I Like Me Better",Lauv,242681,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
156,"Sorry Not Sorry","Demi Lovato",241950,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
157,"2 Vaults (feat. Lil Yachty)","Tee Grizzley",241094,https://open.spotify.com/track/5Zx9VpLotu9aFYqq61NAip
158,"High Hopes","Panic! At The Disco",238654,https://open.spotify.com/track/2djdCbLj1pzRmrDNe7PkW2
159,"What Ifs","Kane Brown",234770,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
160,1950,"King Princess",234110,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
161,Africa,Toto,233022,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
162,Passionfruit,Drake,232330,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
163,"CLOSE (feat. Travis Scott) - From SR3MM","Rae Sremmurd",232063,https://open.spotify.com/track/1oUudyBYVGMIC8JXeIsFzq
164,"Airplane pt.2",BTS,231950,https://open.spotify.com/track/1trFxVLL8WKhYap543e74l
165,"Everybody Dies In Their Nightmares",XXXTENTACION,231438,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
166,Photograph,"J. Cole",230969,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
167,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",230157,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
168,"Love Galore (feat. Travis Scott)",SZA,228821,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
169,"Say Amen (Saturday Night)","Panic! At The Disco",227321,https://open.spotify.com/track/4qSsjDGXplb6422X2INvFW
170,"Change Lanes","Kevin Gates",227297,https://open.spotify.com/track/59XHPyb0MTMElZpkG0Wp69
171,"Whatever It Takes","Imagine Dragons",225685,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
172,"One Dance",Drake,224449,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
173,Familiar,"Liam Payne",224173,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
174,"Losin Control",Russ,223901,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
175,"Take Back Home Girl (Feat. Tori Kelly)","Chris Lane",220372,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN
176,"iSpy (feat. Lil Yachty)",KYLE,220303,https://open.spotify.com/track/6xbraxG0bSBOuAr5IUXmtM
177,Hurricane,"Luke Combs",220154,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
178,"One Number Away","Luke Combs",218365,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
179,"New Light","John Mayer",217698,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
180,Narcos,Migos,217497,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
181,"Slippery (feat. Gucci Mane)",Migos,217216,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
182,GOTTI,6ix9ine,216711,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
183,"44 More",Logic,215876,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO
184,"Small Town Boy","Dustin Lynch",215085,https://open.spotify.com/track/2YMhrXQYKkm4kXLcXKKd5z
185,"Jonestown (Interlude)","Post Malone",213584,https://open.spotify.com/track/0R6Jlsq25eZB3Wftpxi3oF
186,"Say You Won't Let Go","James Arthur",212402,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
187,"I'm Still","Juice WRLD",212384,https://open.spotify.com/track/26ky62toC9D5LGLMvpVQxD
188,Anpanman,BTS,212217,https://open.spotify.com/track/4lRwa7PKcGIuJMwtPIYKdy
189,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",211307,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
190,Wolves,"Selena Gomez",211271,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
191,"Gucci Flip Flops (feat. Lil Yachty)","Bhad Bhabie",210416,https://open.spotify.com/track/042nVrQvpEVrsrW6yeeHB2
192,"Downtown's Dead","Sam Hunt",210060,https://open.spotify.com/track/5eFfsbjSouG8qOpg9ZqDl6
193,"Let Me",ZAYN,209948,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
194,"Say Something","Justin Timberlake",209867,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
195,"X (with 2 Chainz & Saudi)","ScHoolboy Q",209670,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
196,"Dura - Remix","Daddy Yankee",208552,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
197,Freestyle,"Lil Baby",207793,https://open.spotify.com/track/5BbdKBZO0TH0GhfxUfyhL9
198,"Too Good At Goodbyes","Sam Smith",207531,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
199,Closer,"The Chainsmokers",207343,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
200,"Jump (with Trippie Redd)","Julia Michaels",207034,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
