,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
98,"Nowadays (feat. Landon Cube)","Lil Skies",318607,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
99,"Kevin’s Heart","J. Cole",314632,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
100,Location,Khalid,312862,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
101,"Kids Turned Out Fine","A$AP Rocky",311568,https://open.spotify.com/track/0qp8MuZNKelOGTK2HPlXBA
102,"Plain Jane","A$AP Ferg",310719,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
103,"You Make It Easy","Jason Aldean",307670,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
104,"Bodak Yellow","Cardi B",307351,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
105,Hun43rd,"A$AP Rocky",307291,https://open.spotify.com/track/1r33iukEx0COYuBzyXPmPP
106,"Lean Wit Me","Juice WRLD",307187,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
107,"Pray For Me (with Kendrick Lamar)","The Weeknd",305796,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
108,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",305311,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
109,Everyday,Logic,304794,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
110,"Like To Be You feat. Julia Michaels","Shawn Mendes",303429,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
111,"Brotha Man","A$AP Rocky",302851,https://open.spotify.com/track/6MmtDonkpvSoRx9ACwrGDu
112,"Bartier Cardi (feat. 21 Savage)","Cardi B",302838,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
113,"Bounce Out With That","YBN Nahmir",302552,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
114,Lust,"Lil Skies",297639,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
115,"Jackie Chan",Tiësto,296495,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
116,"Blame It On Me","Post Malone",296172,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
117,"Fallin' All In You","Shawn Mendes",295924,https://open.spotify.com/track/5I8oEqbk2ZBmQfXCrZbUFb
118,MotorSport,Migos,294764,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
119,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,292341,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
120,"LOVE. FEAT. ZACARI.","Kendrick Lamar",290214,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
121,"Outside Today","YoungBoy Never Broke Again",290143,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
122,"Never Be the Same","Camila Cabello",288737,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
123,"No Limit",G-Eazy,287632,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
124,ATM,"J. Cole",287557,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
125,"BUTTERFLY EFFECT","Travis Scott",286946,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
126,"New Light","John Mayer",286536,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
127,Thunder,"Imagine Dragons",285466,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
128,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,285075,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
129,"Sugar Wraith","Post Malone",283412,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
130,Motiv8,"J. Cole",282956,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
131,"High Hopes","Panic! At The Disco",281071,https://open.spotify.com/track/2djdCbLj1pzRmrDNe7PkW2
132,"Done for Me (feat. Kehlani)","Charlie Puth",280880,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
133,Betrayed,"Lil Xan",280471,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
134,"Marry Me","Thomas Rhett",279375,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
135,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",279028,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
136,"Sangria Wine","Pharrell Williams",277033,https://open.spotify.com/track/6XlSyYFTU1nodeWwwzVgTV
137,changes,XXXTENTACION,276968,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
138,"Boo'd Up","Ella Mai",275988,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
139,"Body Like A Back Road","Sam Hunt",275483,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
140,IDGAF,"Dua Lipa",275478,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
141,Changes,"A$AP Rocky",272855,https://open.spotify.com/track/1dzwFgBlZNxt28aQOinNGn
142,Redbone,"Childish Gambino",270530,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
143,1-800-273-8255,Logic,270324,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
144,"One Number Away","Luke Combs",270216,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
145,Nevermind,"Dennis Lloyd",269496,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
146,"Wanted You (feat. Lil Uzi Vert)",NAV,267561,https://open.spotify.com/track/1Faq8G2y56A8fRv7HsLq25
147,"Particular Taste","Shawn Mendes",264649,https://open.spotify.com/track/1mmAqhLcvPrknbslMiDlyU
148,Why,"Shawn Mendes",263566,https://open.spotify.com/track/1KXFoiT2n4QXRsFvhWNI4I
149,"I Get The Bag (feat. Migos)","Gucci Mane",262104,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
150,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",261637,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
151,"New Rules","Dua Lipa",260996,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
152,"Drip (feat. Migos)","Cardi B",260716,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
153,Unforgettable,"French Montana",259865,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
154,"Because I Had You","Shawn Mendes",258569,https://open.spotify.com/track/7hlhojpax9zg2FNdBLY5ox
155,Believer,"Imagine Dragons",257547,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
156,Silence,Marshmello,256202,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
157,"What You Want",Belly,255961,https://open.spotify.com/track/4RMqA9GixWNB7H6coZFXJN
158,"I Do (feat. SZA)","Cardi B",253145,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
159,"Sky Walker (feat. Travis Scott)",Miguel,250163,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
160,"When It Rains It Pours","Luke Combs",249929,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
161,"1985 - Intro to “The Fall Off”","J. Cole",248985,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
162,"Clout (feat. 21 Savage)","Ty Dolla $ign",248483,https://open.spotify.com/track/1u0CD4fcBUB1xrG9fNgejh
163,Africa,Toto,247533,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
164,"Let You Down",NF,245880,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
165,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",245507,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
166,"Black Tux, White Collar","A$AP Rocky",245115,https://open.spotify.com/track/0ssVSd3juASNuehS9LWMFW
167,Mutual,"Shawn Mendes",244621,https://open.spotify.com/track/0rrfXLr1p1yxsUy7LrKoYT
168,Perfect,"Ed Sheeran",243925,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
169,"No Role Modelz","J. Cole",242476,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
170,"Shape of You","Ed Sheeran",241619,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
171,"Creeping (feat. Rich the Kid)","Lil Skies",241504,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
172,"Jettski Grizzley (feat. Lil Pump)","Tee Grizzley",240818,https://open.spotify.com/track/2VKf0WEOpq06JE5PTNr9wa
173,Queen,"Shawn Mendes",240172,https://open.spotify.com/track/17FyWGvqby379Q92sn23jW
174,"Rubbin Off The Paint","YBN Nahmir",240037,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
175,"Mi Gente","J Balvin",239143,https://open.spotify.com/track/7COfe3P7KgfwDwIRB8LIDw
176,Delicate,"Taylor Swift",237239,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
177,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",235849,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
178,"Perfectly Wrong","Shawn Mendes",234604,https://open.spotify.com/track/0UTHr20nqVFMoji8xYE9yl
179,"One Dance",Drake,232376,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
180,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",231246,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
181,Passionfruit,Drake,228902,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
182,"Guatemala - From Swaecation","Rae Sremmurd",228315,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
183,"Singles You Up","Jordan Davis",227681,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
184,"White Iverson","Post Malone",227588,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
185,"Remind Me to Forget",Kygo,227540,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
186,"Go Flex","Post Malone",227301,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
187,DNA.,"Kendrick Lamar",223871,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
188,"Say Something","Justin Timberlake",223172,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
189,"Life Goes On","Lil Baby",222598,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
190,"Sorry Not Sorry","Demi Lovato",221184,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
191,"I Like Me Better",Lauv,220866,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
192,2002,Anne-Marie,220156,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
193,Familiar,"Liam Payne",218694,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
194,"When You're Ready","Shawn Mendes",216464,https://open.spotify.com/track/03vyB3AHCuEGfhh7wPc7Yf
195,"What Ifs","Kane Brown",214674,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
196,Flames,"David Guetta",214137,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
197,Yours,"Russell Dickerson",213774,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
198,"Take Back Home Girl (Feat. Tori Kelly)","Chris Lane",213010,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN
199,"Whatever It Takes","Imagine Dragons",212571,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
200,Hurricane,"Luke Combs",211895,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
