,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,"no tears left to cry","Ariana Grande",702253,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
19,SAD!,XXXTENTACION,699178,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
20,"Walk It Talk It",Migos,691737,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
21,TATI,6ix9ine,691699,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
22,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",691678,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
23,"Love Lies (with Normani)",Khalid,677021,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
24,OTW,Khalid,650065,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
25,"Back To You","Selena Gomez",648807,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
26,"Playinwitme (feat. Kehlani)",KYLE,643733,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
27,"Spoil My Night (feat. Swae Lee)","Post Malone",633227,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
28,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",629624,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
29,"lovely (with Khalid)","Billie Eilish",619111,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
30,JAPAN,"Famous Dex",614176,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
31,Stay,"Post Malone",608748,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
32,"Taste (feat. Offset)",Tyga,599138,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
33,"I Fall Apart","Post Malone",595186,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
34,"Call Out My Name","The Weeknd",594701,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
35,"Rich & Sad","Post Malone",594652,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
36,Youngblood,"5 Seconds of Summer",587974,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
37,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",579817,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
38,KOD,"J. Cole",564249,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
39,"Candy Paint","Post Malone",553235,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
40,"One Kiss (with Dua Lipa)","Calvin Harris",552870,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
41,"Freaky Friday (feat. Chris Brown)","Lil Dicky",541939,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
42,"In My Blood","Shawn Mendes",536036,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
43,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",534377,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
44,Nervous,"Shawn Mendes",527561,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
45,"Te Boté - Remix","Nio Garcia",521968,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
46,"Youth feat. Khalid","Shawn Mendes",519979,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
47,"The Middle",Zedd,514085,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
48,"All The Stars (with SZA)","Kendrick Lamar",511620,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
49,"If You Know You Know","Pusha T",508691,https://open.spotify.com/track/6bGwKHXHNLmTy6yt147FPh
50,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",503800,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
51,Mine,Bazzi,476511,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
52,"New Light","John Mayer",447515,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
53,"FAKE LOVE",BTS,447280,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
54,"XO TOUR Llif3","Lil Uzi Vert",445270,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
55,"Be Careful","Cardi B",444154,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
56,"Over Now","Post Malone",441648,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
57,"92 Explorer","Post Malone",441105,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
58,"Stir Fry",Migos,437894,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
59,FRIENDS,Marshmello,424332,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
60,"Zack And Codeine","Post Malone",421260,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
61,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",418047,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
62,"What Would Meek Do?","Pusha T",412959,https://open.spotify.com/track/5vnuJ8EopkP5dHukpOmT3L
63,"Champion (feat. Travis Scott)",NAV,400540,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
64,Heaven,"Kane Brown",397111,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
65,Moonlight,XXXTENTACION,396498,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
66,"Takin' Shots","Post Malone",385935,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
67,"Same Bitches (feat. G-Eazy & YG)","Post Malone",384445,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
68,"Red Roses (feat. Landon Cube)","Lil Skies",384006,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
69,HUMBLE.,"Kendrick Lamar",382143,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
70,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,379671,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
71,Somebody,"The Chainsmokers",376205,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
72,Congratulations,"Post Malone",373835,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
73,Chun-Li,"Nicki Minaj",365071,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
74,Infrared,"Pusha T",358971,https://open.spotify.com/track/6cpsixIHI63L0hwh3CwZg3
75,Esskeetit,"Lil Pump",356888,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
76,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,355517,https://open.spotify.com/track/5mqzhMuUpvnMfwNz6iepmO
77,"The Games We Play","Pusha T",353810,https://open.spotify.com/track/7iEoaTyBCqLaAwJnOP1BTn
78,"Solo (feat. Demi Lovato)","Clean Bandit",353279,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
79,"Young Dumb & Broke",Khalid,346278,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
80,"Jocelyn Flores",XXXTENTACION,343341,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
81,1942,G-Eazy,342422,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
82,goosebumps,"Travis Scott",340227,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
83,"A$AP Forever REMIX","A$AP Rocky",339720,https://open.spotify.com/track/3oHkMCVJyOcjg5FhfLc2Rq
84,Tequila,"Dan + Shay",335887,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
85,"Nowadays (feat. Landon Cube)","Lil Skies",335639,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
86,"Jackie Chan",Tiësto,334759,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
87,"Lean Wit Me","Juice WRLD",329122,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
88,Location,Khalid,327969,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
89,Otherside,"Post Malone",327952,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
90,X,"Nicky Jam",326996,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
91,Havana,"Camila Cabello",324273,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
92,"Plain Jane","A$AP Ferg",318916,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
93,"Hard Piano","Pusha T",317129,https://open.spotify.com/track/3HgA5R5alihocnOYE9ihpS
94,"Bank Account","21 Savage",317004,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
95,Lust,"Lil Skies",315199,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
96,"Come Back Baby","Pusha T",313213,https://open.spotify.com/track/2BuBXn15gj4MNYZydyWgrk
97,"Kevin’s Heart","J. Cole",312012,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
98,Everyday,Logic,306603,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
99,"Bounce Out With That","YBN Nahmir",305910,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
100,"Boo'd Up","Ella Mai",305333,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
101,"LOVE. FEAT. ZACARI.","Kendrick Lamar",305165,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
102,2002,Anne-Marie,303737,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
103,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",303216,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
104,"Pray For Me (with Kendrick Lamar)","The Weeknd",299827,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
105,"Blame It On Me","Post Malone",299208,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
106,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,298991,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
107,Santeria,"Pusha T",298921,https://open.spotify.com/track/4LKSaRoKNnlpKXTT663BrT
108,"Lost In Japan","Shawn Mendes",298100,https://open.spotify.com/track/6WBTeFDEfAJbaSUUc1V1xQ
109,"Done for Me (feat. Kehlani)","Charlie Puth",297420,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
110,Betrayed,"Lil Xan",291417,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
111,"Never Be the Same","Camila Cabello",291045,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
112,"BUTTERFLY EFFECT","Travis Scott",289041,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
113,IDGAF,"Dua Lipa",287540,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
114,"Bartier Cardi (feat. 21 Savage)","Cardi B",287185,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
115,"Sugar Wraith","Post Malone",285621,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
116,"Bodak Yellow","Cardi B",285148,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
117,"Outside Today","YoungBoy Never Broke Again",284941,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
118,changes,XXXTENTACION,284504,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
119,"Wanted You (feat. Lil Uzi Vert)",NAV,284100,https://open.spotify.com/track/1Faq8G2y56A8fRv7HsLq25
120,"You Make It Easy","Jason Aldean",281771,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
121,1-800-273-8255,Logic,281583,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
122,"No Limit",G-Eazy,278858,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
123,Motiv8,"J. Cole",275848,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
124,"Marry Me","Thomas Rhett",274070,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
125,Nevermind,"Dennis Lloyd",273957,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
126,MotorSport,Migos,273106,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
127,"Fukk Sleep","A$AP Rocky",272875,https://open.spotify.com/track/1AqemxWsT0iGg5Lvkm16Bt
128,ATM,"J. Cole",272367,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
129,Silence,Marshmello,270373,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
130,"New Rules","Dua Lipa",269729,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
131,Thunder,"Imagine Dragons",268032,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
132,"One Number Away","Luke Combs",267503,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
133,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",263551,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
134,Redbone,"Childish Gambino",263264,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
135,"I Get The Bag (feat. Migos)","Gucci Mane",260848,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
136,"Where Were You In The Morning?","Shawn Mendes",260811,https://open.spotify.com/track/51wrmElSLxFzc0vSQPeTxs
137,"I Do (feat. SZA)","Cardi B",260287,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
138,"The Night We Met","Lord Huron",260157,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
139,"Sangria Wine","Pharrell Williams",259177,https://open.spotify.com/track/6XlSyYFTU1nodeWwwzVgTV
140,"Creeping (feat. Rich the Kid)","Lil Skies",259013,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
141,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",257125,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
142,Unforgettable,"French Montana",256506,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
143,"Sky Walker (feat. Travis Scott)",Miguel,252956,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
144,"No Role Modelz","J. Cole",251906,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
145,"Let You Down",NF,251542,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
146,Delicate,"Taylor Swift",251021,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
147,Perfect,"Ed Sheeran",250841,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
148,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",250047,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
149,Believer,"Imagine Dragons",249293,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
150,"High Hopes","Panic! At The Disco",247681,https://open.spotify.com/track/2djdCbLj1pzRmrDNe7PkW2
151,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",246134,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
152,"Drip (feat. Migos)","Cardi B",245677,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
153,"Body Like A Back Road","Sam Hunt",244387,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
154,"Go Flex","Post Malone",242405,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
155,"Remind Me to Forget",Kygo,240546,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
156,"Clout (feat. 21 Savage)","Ty Dolla $ign",239630,https://open.spotify.com/track/1u0CD4fcBUB1xrG9fNgejh
157,"1985 - Intro to “The Fall Off”","J. Cole",239351,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
158,"Buck Shots","A$AP Rocky",238342,https://open.spotify.com/track/6ImrWnhjEOw5re3cGLMIHJ
159,"Rubbin Off The Paint","YBN Nahmir",237681,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
160,DNA.,"Kendrick Lamar",236938,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
161,"Life Goes On","Lil Baby",234570,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
162,"Shape of You","Ed Sheeran",234245,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
163,"White Iverson","Post Malone",233781,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
164,"Jettski Grizzley (feat. Lil Pump)","Tee Grizzley",233454,https://open.spotify.com/track/2VKf0WEOpq06JE5PTNr9wa
165,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",233392,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
166,Passionfruit,Drake,232744,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
167,"Start Again (feat. Logic)",OneRepublic,232718,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
168,1950,"King Princess",232230,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
169,"Guatemala - From Swaecation","Rae Sremmurd",231575,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
170,"I Like Me Better",Lauv,229926,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
171,"Like To Be You feat. Julia Michaels","Shawn Mendes",229762,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
172,"Tony Tone","A$AP Rocky",229728,https://open.spotify.com/track/52eYVUkFTOVozbVFIaFrnV
173,"Singles You Up","Jordan Davis",229293,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
174,Africa,Toto,228573,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
175,"Sorry Not Sorry","Demi Lovato",226619,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
176,"One Dance",Drake,224745,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
177,"Everybody Dies In Their Nightmares",XXXTENTACION,220939,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
178,Yours,"Russell Dickerson",220836,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
179,"What You Want",Belly,219919,https://open.spotify.com/track/4RMqA9GixWNB7H6coZFXJN
180,"Take Back Home Girl (Feat. Tori Kelly)","Chris Lane",219456,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN
181,"Fallin' All In You","Shawn Mendes",218950,https://open.spotify.com/track/5I8oEqbk2ZBmQfXCrZbUFb
182,"When It Rains It Pours","Luke Combs",218463,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
183,"Love Galore (feat. Travis Scott)",SZA,217915,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
184,"Losin Control",Russ,217536,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
185,"Whatever It Takes","Imagine Dragons",216882,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
186,Flames,"David Guetta",216815,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
187,"What Ifs","Kane Brown",215200,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
188,Beautiful,Bazzi,213966,https://open.spotify.com/track/5TVirkSwFEXF1nLJEebe2I
189,Familiar,"Liam Payne",213960,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
190,"OG Beeper","A$AP Rocky",212979,https://open.spotify.com/track/5TX0mfUkpGlU6j2xa00ERx
191,Audio,Sia,212034,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
192,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",210185,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
193,GOTTI,6ix9ine,210013,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
194,"Say You Won't Let Go","James Arthur",209629,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
195,"Say Something","Justin Timberlake",207366,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
196,"2 Vaults (feat. Lil Yachty)","Tee Grizzley",206798,https://open.spotify.com/track/5Zx9VpLotu9aFYqq61NAip
197,"I Wanna Know (feat. Bea Miller)",NOTD,206449,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
198,"Gunz N Butter","A$AP Rocky",204985,https://open.spotify.com/track/5N521RK66Z1FP0Oz6B4OlT
199,Hurricane,"Luke Combs",202452,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
200,Wolves,"Selena Gomez",200856,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
