,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
33,"All Girls Are The Same","Juice WRLD",572050,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
34,YOSEMITE,"Travis Scott",560710,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
35,Natural,"Imagine Dragons",557191,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
36,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",537314,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
37,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",534654,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
38,"Psycho (feat. Ty Dolla $ign)","Post Malone",534510,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
39,"God's Plan",Drake,532801,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
40,"Self Care","Mac Miller",528153,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
41,changes,XXXTENTACION,525999,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
42,Youngblood,"5 Seconds of Summer",520295,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
43,"God is a woman","Ariana Grande",509452,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
44,"rockstar (feat. 21 Savage)","Post Malone",503724,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
45,"SLOW DANCING IN THE DARK",Joji,501697,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
46,"No Brainer","DJ Khaled",500873,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
47,"Electricity (with Dua Lipa)","Silk City",496673,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
48,"Girls Like You (feat. Cardi B)","Maroon 5",488733,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
49,"The Ringer",Eminem,485006,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
50,"Promises (with Sam Smith)","Calvin Harris",468008,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
51,"Nice For What",Drake,461551,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
52,"REEL IT IN",Aminé,461239,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
53,"Be Alright","Dean Lewis",458521,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
54,"Look Alive (feat. Drake)","BlocBoy JB",456430,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
55,"Beautiful (feat. Camila Cabello)",Bazzi,455038,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
56,Trip,"Ella Mai",452019,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa
57,"Drew Barrymore","Bryce Vine",443285,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
58,"I Fall Apart","Post Malone",440836,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
59,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",433469,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
60,"Taking A Walk","Trippie Redd",429021,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
61,"no tears left to cry","Ariana Grande",411663,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
62,"Everybody Dies In Their Nightmares",XXXTENTACION,402721,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
63,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",402208,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
64,"Love Lies (with Normani)",Khalid,402142,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
65,"lovely (with Khalid)","Billie Eilish",397318,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
66,"WORKIN ME",Quavo,394908,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64
67,REMEDY,Alesso,392571,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
68,Thunderclouds,Sia,390309,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
69,"High (feat. Elton John)","Young Thug",385077,https://open.spotify.com/track/7iMDaY1LnASwCk2uUpMtii
70,"High Hopes","Panic! At The Disco",382372,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
71,"Ric Flair Drip (& Metro Boomin)",Offset,374653,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
72,"XO TOUR Llif3","Lil Uzi Vert",374206,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
73,"RAP DEVIL","Machine Gun Kelly",373408,https://open.spotify.com/track/43TP6JCWXgkc2D7Xjz5hBr
74,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",373225,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
75,"Te Boté - Remix","Nio Garcia",367083,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
76,OTW,Khalid,356652,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
77,"Not Alike (feat. Royce Da 5'9)",Eminem,351859,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
78,"Plug Walk","Rich The Kid",351536,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
79,Fall,Eminem,349917,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
80,BEBE,6ix9ine,344997,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
81,Lust,"Lil Skies",342258,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
82,Hope,XXXTENTACION,338559,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
83,"Mob Ties",Drake,337553,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
84,"Jackie Chan",Tiësto,334334,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
85,"I Like Me Better",Lauv,334211,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
86,"Look At Me!",XXXTENTACION,332237,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
87,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,326316,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
88,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",320526,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
89,"Magic In The Hamptons (feat. Lil Yachty)","Social House",317950,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
90,"I'm Upset",Drake,313914,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
91,Legends,"Juice WRLD",310026,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
92,Congratulations,"Post Malone",303827,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
93,Greatest,Eminem,300288,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
94,HUMBLE.,"Kendrick Lamar",299978,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
95,"On The Run (feat. Offset)","Young Thug",299109,https://open.spotify.com/track/04yv0dtqVm9u745efIuxbZ
96,"Shake It Up","Trippie Redd",299076,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
97,"Chanel (Go Get It) [feat. Gunna & Lil Baby]","Young Thug",298500,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r
98,Mine,Bazzi,297767,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
99,"Ball For Me (feat. Nicki Minaj)","Post Malone",297765,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
100,JAPAN,"Famous Dex",297521,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
101,"Young Dumb & Broke",Khalid,297281,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
102,"Boo'd Up","Ella Mai",295121,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
103,"Vaina Loca",Ozuna,293712,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
104,"BUTTERFLY EFFECT","Travis Scott",292666,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
105,"Candy Paint","Post Malone",292130,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
106,"Nowadays (feat. Landon Cube)","Lil Skies",291458,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
107,"8 Letters","Why Don't We",286622,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
108,goosebumps,"Travis Scott",286562,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
109,"In My Mind",Dynoro,286099,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
110,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",283598,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
111,"Walk It Talk It",Migos,283378,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
112,"Happy Now",Zedd,282552,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
113,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",281834,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
114,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,279349,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
115,Simple,"Florida Georgia Line",278119,https://open.spotify.com/track/1co0puPTYvqAdUEjFOjne9
116,"You Say","Lauren Daigle",278025,https://open.spotify.com/track/3ngc7rGlfeFaskU90EWl4R
117,"Call Out My Name","The Weeknd",277521,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
118,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",277356,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
119,"Climax (feat. 6lack)","Young Thug",277349,https://open.spotify.com/track/4N9QsmvQJcGwJHAmDmBttU
120,"Nephew (feat. Lil Pump)",Smokepurpp,276503,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
121,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",275470,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
122,"The Middle",Zedd,275142,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
123,"Venom - Music From The Motion Picture",Eminem,274715,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
124,"Red Roses (feat. Landon Cube)","Lil Skies",273229,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
125,Kamikaze,Eminem,272397,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
126,"Bounce Out With That","YBN Nahmir",271614,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt
127,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",269235,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
128,SWISH,Tyga,267873,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
129,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)","Famous Dex",266979,https://open.spotify.com/track/0n22yqkitWec0PV6tibWEO
130,"Murder On My Mind","YNW Melly",265328,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
131,Location,Khalid,264118,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
132,"Beautiful Crazy","Luke Combs",263258,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
133,"Body (feat. brando)","Loud Luxury",260652,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
134,"I'm a Mess","Bebe Rexha",260642,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
135,"No Rest","Lil Skies",260519,https://open.spotify.com/track/0chpIFSjgfd1CPrAxM7PWp
136,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",260206,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
137,"All Mine","Kanye West",257893,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
138,"Life Goes On","Lil Baby",257015,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
139,Heaven,"Kane Brown",256284,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
140,Narcos,Migos,254556,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
141,Thunder,"Imagine Dragons",251084,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
142,Tequila,"Dan + Shay",250373,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
143,"Stir Fry",Migos,250216,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
144,"CAN'T SAY","Travis Scott",248347,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
145,Betrayed,"Lil Xan",247003,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
146,idontwannabeyouanymore,"Billie Eilish",245618,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
147,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",244856,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
148,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",244311,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
149,"Pretty Little Fears (feat. J. Cole)",6LACK,244268,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
150,Believer,"Imagine Dragons",244116,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
151,"Champion (feat. Travis Scott)",NAV,240165,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
152,"Let You Down",NF,240125,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
153,"Best Part",H.E.R.,239521,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
154,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",239370,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
155,"Bank Account","21 Savage",237713,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
156,"All The Stars (with SZA)","Kendrick Lamar",236953,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
157,"The Flute Song",Russ,236908,https://open.spotify.com/track/6pGuOWYOFDcSgmVvFWRWSv
158,"Plain Jane","A$AP Ferg",235572,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
159,"Don’t Matter To Me (with Michael Jackson)",Drake,234950,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
160,1-800-273-8255,Logic,233459,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
161,broken,lovelytheband,231753,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX
162,"Ring (feat. Kehlani)","Cardi B",230015,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA
163,Perfect,"Ed Sheeran",229818,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
164,Stay,"Post Malone",228711,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
165,Havana,"Camila Cabello",228416,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
166,"Black & White","Juice WRLD",227524,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
167,Silence,Marshmello,227455,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
168,"WAKE UP","Travis Scott",226851,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
169,"No Role Modelz","J. Cole",225256,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
170,"ocean eyes","Billie Eilish",225068,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
171,"This Is America","Childish Gambino",223423,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
172,"LOVE. FEAT. ZACARI.","Kendrick Lamar",222997,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
173,"Creeping (feat. Rich the Kid)","Lil Skies",222219,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
174,Speechless,"Dan + Shay",221285,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
175,"No Limit",G-Eazy,219987,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
176,"Bodak Yellow","Cardi B",219293,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
177,"Playinwitme (feat. Kehlani)",KYLE,218939,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
178,Africa,Toto,218067,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
179,NUMB,XXXTENTACION,214940,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
180,"Creep On Me",GASHI,214737,https://open.spotify.com/track/1MUL6DO2gVimj2YrVedubd
181,sweetener,"Ariana Grande",212689,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH
182,FRIENDS,Marshmello,212600,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
183,"Dark Knight Dummo","Trippie Redd",211956,https://open.spotify.com/track/4apiNNK0jp9uqn3JDG9My1
184,"Say You Won't Let Go","James Arthur",211191,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
185,"Ocean (feat. Khalid)","Martin Garrix",209741,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
186,"Feels Like Summer","Childish Gambino",209697,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
187,KOD,"J. Cole",209195,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
188,"You Make It Easy","Jason Aldean",208938,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
189,Unforgettable,"French Montana",208355,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
190,Lie,NF,208196,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
191,"Mr. Brightside","The Killers",207447,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
192,"Rich & Sad","Post Malone",206628,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
193,"Freaky Friday (feat. Chris Brown)","Lil Dicky",205494,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
194,Icey,"Young Thug",205225,https://open.spotify.com/track/2sNrTfdjbYiLL5xtYwUALB
195,"One Kiss (with Dua Lipa)","Calvin Harris",205203,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
196,Normal,Eminem,202479,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
197,"Losin Control",Russ,202007,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
198,Ladders,"Mac Miller",201884,https://open.spotify.com/track/39NDBdU5Xkm5pCFGa5kZtI
199,"NEW ORLEANS",BROCKHAMPTON,200088,https://open.spotify.com/track/5kkxyqYSQrnHpfsmkjKi81
200,TATI,6ix9ine,199959,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
