,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
36,"Boo'd Up","Ella Mai",646822,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
37,"All Mine","Kanye West",636190,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
38,APESHIT,"The Carters",634640,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
39,"no tears left to cry","Ariana Grande",629403,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
40,"rockstar (feat. 21 Savage)","Post Malone",627900,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
41,Jaded,Drake,620663,https://open.spotify.com/track/3jipFRgLyKK0oJoG1pKicx
42,Youngblood,"5 Seconds of Summer",616317,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
43,Finesse,Drake,605836,https://open.spotify.com/track/590bUp2TKTfTS9NfiD4Nmn
44,"RACKS BLUE",Future,603028,https://open.spotify.com/track/4lc61NBCDzy2srBHDQeTfN
45,"Back To You","Selena Gomez",564990,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
46,"CUDDLE MY WRIST",Future,560175,https://open.spotify.com/track/5UVNjOSh27encRBqTpBWup
47,Peak,Drake,554357,https://open.spotify.com/track/2RAeY8dPj6KmStROfEigjV
48,"Is There More",Drake,539145,https://open.spotify.com/track/2QoOyCFpDo4NblMLP7vBRT
49,"Bed (feat. Ariana Grande)","Nicki Minaj",538696,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
50,"One Kiss (with Dua Lipa)","Calvin Harris",530451,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
51,"31 DAYS",Future,519043,https://open.spotify.com/track/7MywASx2OFZngfoORjo1yy
52,"Ball For Me (feat. Nicki Minaj)","Post Malone",510331,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
53,"Everybody Dies In Their Nightmares",XXXTENTACION,501614,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
54,"Ratchet Happy Birthday",Drake,498563,https://open.spotify.com/track/16x6tqeSkIjoLEf7SJLlYy
55,"Plug Walk","Rich The Kid",494733,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
56,"This Is America","Childish Gambino",491217,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
57,"Ric Flair Drip (& Metro Boomin)",Offset,490704,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
58,"Te Boté - Remix","Nio Garcia",478449,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
59,"lovely (with Khalid)","Billie Eilish",474298,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
60,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",471063,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
61,"I Fall Apart","Post Malone",470026,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
62,"Dangerous (feat. Jeremih and PnB Rock)","Meek Mill",469803,https://open.spotify.com/track/1lL7Sj9AitQT7YWXs6obEq
63,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,458109,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
64,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,454303,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
65,Mine,Bazzi,451721,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
66,"Walk It Talk It",Migos,446503,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
67,"Final Fantasy",Drake,442149,https://open.spotify.com/track/7ijJ5crvsnCvCLJbHpyq3j
68,"March 14",Drake,438942,https://open.spotify.com/track/40IiSjljbAhrSbdJ3HxSfH
69,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",438174,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
70,JAPAN,"Famous Dex",432489,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
71,"WHEN I THINK ABOUT IT",Future,425290,https://open.spotify.com/track/7JrAZVBsIxO42bLi9HnRYp
72,"Solo (feat. Demi Lovato)","Clean Bandit",424104,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
73,"RED LIGHT",Future,422693,https://open.spotify.com/track/3AALcuKu2uN5VChEChnD7v
74,"Love Lies (with Normani)",Khalid,414323,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
75,"Look At Me!",XXXTENTACION,410473,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
76,"High Hopes","Panic! At The Disco",408754,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
77,Hope,XXXTENTACION,408674,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
78,"DOH DOH (feat. Young Scooter)",Future,406013,https://open.spotify.com/track/0U06Yqe0nkkJlptlr7O4uO
79,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",404082,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
80,"Born To Be Yours",Kygo,403519,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
81,"Millidelphia (feat. Swizz Beatz)","Meek Mill",398199,https://open.spotify.com/track/1dQ84P0W0lOckT02lPEhhP
82,"Candy Paint","Post Malone",396566,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
83,"Who Want The Smoke?","Lil Yachty",396103,https://open.spotify.com/track/3LR0t8XqZ1FUj6nj01sXN0
84,OTW,Khalid,389203,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
85,Simple,"Florida Georgia Line",381976,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
86,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",379446,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
87,"XO TOUR Llif3","Lil Uzi Vert",366277,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
88,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",364933,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
89,"The Middle",Zedd,363046,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
90,SoulMate,"Justin Timberlake",352593,https://open.spotify.com/track/4YLtrBhzjsI2LT6ybXQHeD
91,"Drug Addicts","Lil Pump",349463,https://open.spotify.com/track/6tpHfEM8eaETzlPOARYWfZ
92,Yikes,"Kanye West",343186,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
93,"SOME MORE",Future,342812,https://open.spotify.com/track/5sT2yQrTJbs0aubnGwuuiw
94,Tequila,"Dan + Shay",342287,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
95,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",340538,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
96,"Playinwitme (feat. Kehlani)",KYLE,339599,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
97,"Stay Woke (feat. Miguel)","Meek Mill",339155,https://open.spotify.com/track/3X9OVlc4YaL9nowxAVcJex
98,"Freaky Friday (feat. Chris Brown)","Lil Dicky",334686,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
99,Rise,"Jonas Blue",332820,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
100,"New Light","John Mayer",332530,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
101,"Call Out My Name","The Weeknd",331990,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
102,"Spoil My Night (feat. Swae Lee)","Post Malone",330201,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
103,Paranoid,"Post Malone",329182,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
104,"HATE THE REAL ME",Future,328722,https://open.spotify.com/track/4pXiV088jJbJzQgU9XcZXQ
105,Legends,"Juice WRLD",328045,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
106,NUMB,XXXTENTACION,327194,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
107,KOD,"J. Cole",325609,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
108,Stay,"Post Malone",325451,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
109,"Start Again (feat. Logic)",OneRepublic,324587,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
110,"Champion (feat. Travis Scott)",NAV,323354,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
111,FRIENDS,Marshmello,322723,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
112,"Rich & Sad","Post Malone",321603,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
113,Congratulations,"Post Malone",317109,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
114,Body,"Loud Luxury",316607,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
115,HUMBLE.,"Kendrick Lamar",313519,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
116,"Lean Wit Me","Juice WRLD",313359,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
117,"Red Roses (feat. Landon Cube)","Lil Skies",310825,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
118,"Stir Fry",Migos,309836,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
119,Lust,"Lil Skies",308964,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
120,"All The Stars (with SZA)","Kendrick Lamar",308619,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
121,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",299973,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
122,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",298480,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
123,TATI,6ix9ine,297905,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
124,Location,Khalid,295906,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
125,"Better Not (feat. Wafia)","Louis The Child",295653,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
126,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",294332,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
127,"ocean eyes","Billie Eilish",293556,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
128,"I'm a Mess","Bebe Rexha",292750,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
129,Thunder,"Imagine Dragons",291658,https://open.spotify.com/track/7BrsBU0BAytRDvROM4yCbn
130,goosebumps,"Travis Scott",289774,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
131,"Life Goes On","Lil Baby",288736,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
132,Reborn,"KIDS SEE GHOSTS",287526,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
133,"Nowadays (feat. Landon Cube)","Lil Skies",286317,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
134,Heaven,"Kane Brown",285711,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
135,"Young Dumb & Broke",Khalid,284340,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
136,Havana,"Camila Cabello",283618,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
137,"Be Careful","Cardi B",282752,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
138,Nevermind,"Dennis Lloyd",276520,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
139,"Guatemala - From Swaecation","Rae Sremmurd",276373,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
140,"Beautiful Crazy","Luke Combs",275761,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
141,"I Know You (feat. Yung Pinch)","Lil Skies",274655,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
142,"Bodak Yellow","Cardi B",270518,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
143,"Bank Account","21 Savage",267979,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
144,"Sin Pijama","Becky G",267967,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
145,"Marry Me","Thomas Rhett",267467,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
146,Betrayed,"Lil Xan",266982,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
147,"You Make It Easy","Jason Aldean",265591,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
148,"92 Explorer","Post Malone",265391,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
149,Esskeetit,"Lil Pump",264513,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
150,"Plain Jane","A$AP Ferg",257621,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
151,"In My Blood","Shawn Mendes",257122,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
152,"Bounce Out With That","YBN Nahmir",255181,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
153,Believer,"Imagine Dragons",254328,https://open.spotify.com/track/5VKSZDsidOFHrtlJb33Syo
154,"Shape of You","Ed Sheeran",253830,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
155,"LOVE. FEAT. ZACARI.","Kendrick Lamar",248232,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
156,1-800-273-8255,Logic,248206,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
157,X,"Nicky Jam",247843,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
158,"Freaking Out","A R I Z O N A",247255,https://open.spotify.com/track/5boqkVlc0CWhfTjksnpc1X
159,"Over Now","Post Malone",246601,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
160,Unforgettable,"French Montana",243938,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
161,"Body Like A Back Road","Sam Hunt",243177,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
162,"Boo'd Up (with Nicki Minaj & Quavo) - Remix","Ella Mai",242770,https://open.spotify.com/track/1kcEx8qhKKHjHkM4bj5s8F
163,Enemies,Lauv,241911,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
164,"Outside Today","YoungBoy Never Broke Again",239935,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
165,Everyday,Logic,236486,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
166,"One Number Away","Luke Combs",235768,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
167,IDGAF,"Dua Lipa",235165,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
168,"Ghost Town","Kanye West",233877,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
169,Revenge,XXXTENTACION,233807,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
170,"BUTTERFLY EFFECT","Travis Scott",233638,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
171,"I Like Me Better",Lauv,233263,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
172,"No Limit",G-Eazy,233249,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
173,Narcos,Migos,232579,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
174,1942,G-Eazy,230689,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
175,"Let You Down",NF,230646,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
176,"Like To Be You feat. Julia Michaels","Shawn Mendes",229814,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
177,Closer,"The Chainsmokers",229173,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
178,"Bartier Cardi (feat. 21 Savage)","Cardi B",229102,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
179,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",228810,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
180,1am,"Meek Mill",227576,https://open.spotify.com/track/6Rtug7pmJtXarD0fTtRlt0
181,"Carry On",XXXTENTACION,227279,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
182,"New Rules","Dua Lipa",226647,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
183,Somebody,"The Chainsmokers",226154,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
184,Karma,"Years & Years",226148,https://open.spotify.com/track/7BZeyb1wPX9t78rWbLWiky
185,Africa,Toto,224155,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
186,Silence,Marshmello,224101,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
187,Chun-Li,"Nicki Minaj",223337,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
188,Perfect,"Ed Sheeran",222595,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
189,"I Don't Wanna Do This Anymore",XXXTENTACION,220221,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
190,"If You're Over Me","Years & Years",219835,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
191,"Black & White","Juice WRLD",218913,https://open.spotify.com/track/2gsTjQouGxmD0z9K5MYpoI
192,"Never Be the Same","Camila Cabello",218324,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
193,Connection,OneRepublic,217950,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
194,"Zack And Codeine","Post Malone",216636,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
195,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",215630,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
196,MotorSport,Migos,215482,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
197,"One Dance",Drake,215262,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
198,"Same Bitches (feat. G-Eazy & YG)","Post Malone",214572,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
199,"Estamos Bien","Bad Bunny",211536,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
200,"X - Remix","Nicky Jam",211414,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
