,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
88,"Body Like A Back Road","Sam Hunt",322313,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
89,September,"Earth, Wind & Fire",319729,https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ
90,"Spoil My Night (feat. Swae Lee)","Post Malone",315899,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
91,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",315223,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
92,"Champion (feat. Travis Scott)",NAV,314413,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
93,Paranoid,"Post Malone",313022,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
94,NUMB,XXXTENTACION,312761,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
95,"Playinwitme (feat. Kehlani)",KYLE,308588,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
96,"Rich & Sad","Post Malone",308334,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
97,Rise,"Jonas Blue",306568,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
98,Stay,"Post Malone",306302,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
99,KOD,"J. Cole",306124,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
100,Congratulations,"Post Malone",305803,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
101,Closer,"The Chainsmokers",305314,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
102,"Lean Wit Me","Juice WRLD",305293,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
103,"Stir Fry",Migos,303925,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
104,"Call Out My Name","The Weeknd",303661,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
105,"Despacito - Remix","Luis Fonsi",302550,https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2
106,HUMBLE.,"Kendrick Lamar",301450,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
107,"Freaky Friday (feat. Chris Brown)","Lil Dicky",301360,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
108,"One Dance",Drake,298510,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
109,"That's What I Like","Bruno Mars",293176,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
110,"All The Stars (with SZA)","Kendrick Lamar",292766,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
111,"Red Roses (feat. Landon Cube)","Lil Skies",292259,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
112,Body,"Loud Luxury",291744,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
113,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",291394,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
114,Lust,"Lil Skies",290941,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
115,Legends,"Juice WRLD",290591,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
116,FRIENDS,Marshmello,286607,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
117,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",286253,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
118,"Better Not (feat. Wafia)","Louis The Child",285133,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
119,TATI,6ix9ine,285076,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
120,Heaven,"Kane Brown",280660,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
121,Reborn,"KIDS SEE GHOSTS",279617,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
122,goosebumps,"Travis Scott",277225,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
123,"Beautiful Crazy","Luke Combs",276526,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
124,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",275975,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
125,"Young Dumb & Broke",Khalid,275451,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
126,Havana,"Camila Cabello",274758,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
127,"Nowadays (feat. Landon Cube)","Lil Skies",273037,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
128,"Mr. Brightside","The Killers",272388,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
129,"Life Goes On","Lil Baby",272251,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
130,X,"Nicky Jam",271097,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
131,"Sin Pijama","Becky G",269386,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
132,"I Know You (feat. Yung Pinch)","Lil Skies",267805,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
133,"Marry Me","Thomas Rhett",266893,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
134,"You Make It Easy","Jason Aldean",264701,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
135,"Be Careful","Cardi B",264490,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
136,Ride,"Twenty One Pilots",260222,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
137,Betrayed,"Lil Xan",255749,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
138,"Bodak Yellow","Cardi B",255423,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
139,"ocean eyes","Billie Eilish",255245,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
140,"Bank Account","21 Savage",254108,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
141,"92 Explorer","Post Malone",253371,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
142,Unforgettable,"French Montana",251543,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
143,Nevermind,"Dennis Lloyd",251400,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
144,Starships,"Nicki Minaj",250913,https://open.spotify.com/track/1oHNvJVbFkexQc0BpQp7Y4
145,Esskeetit,"Lil Pump",250412,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
146,"Bounce Out With That","YBN Nahmir",248070,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
147,"In My Blood","Shawn Mendes",245366,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
148,Believer,"Imagine Dragons",244791,https://open.spotify.com/track/5VKSZDsidOFHrtlJb33Syo
149,"Wake Me Up",Avicii,244139,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
150,"Plain Jane","A$AP Ferg",243447,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
151,"Ain't No Mountain High Enough","Marvin Gaye",242906,https://open.spotify.com/track/1LeWIs2hP2r5yOQnVuYoI5
152,"Guatemala - From Swaecation","Rae Sremmurd",240970,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
153,"Hey Ya! - Radio Mix / Club Mix",OutKast,238899,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM
154,"One Number Away","Luke Combs",237826,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
155,"Over Now","Post Malone",235158,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
156,1-800-273-8255,Logic,233231,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
157,"Ghost Town","Kanye West",233016,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
158,"LOVE. FEAT. ZACARI.","Kendrick Lamar",231890,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
159,Enemies,Lauv,231128,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
160,"I'm a Mess","Bebe Rexha",230008,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
161,"Outside Today","YoungBoy Never Broke Again",229698,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
162,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",227637,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
163,"Like To Be You feat. Julia Michaels","Shawn Mendes",226949,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
164,"You Make My Dreams","Daryl Hall & John Oates",226943,https://open.spotify.com/track/4o6BgsqLIBViaGVbx5rbRk
165,Revenge,XXXTENTACION,223870,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
166,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",223834,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
167,"Brown Eyed Girl","Van Morrison",223564,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
168,"BUTTERFLY EFFECT","Travis Scott",223289,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
169,Somebody,"The Chainsmokers",222808,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
170,1942,G-Eazy,221581,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
171,"No Limit",G-Eazy,221566,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
172,"I Like Me Better",Lauv,220250,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
173,"Downtown's Dead","Sam Hunt",219879,https://open.spotify.com/track/5eFfsbjSouG8qOpg9ZqDl6
174,"Bartier Cardi (feat. 21 Savage)","Cardi B",218941,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
175,"I'd Be Jealous Too","Dustin Lynch",218248,https://open.spotify.com/track/7rdK9NSJIRBZAiXC0vuBS9
176,Africa,Toto,218089,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
177,Silence,Marshmello,217424,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
178,"Caught Up In The Country","Rodney Atkins",216268,https://open.spotify.com/track/2BgunkkepMPFpArQj1Dx5s
179,Everyday,Logic,216104,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
180,"Carry On",XXXTENTACION,213485,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
181,"Let You Down",NF,213169,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
182,"Estamos Bien","Bad Bunny",213118,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
183,"New Rules","Dua Lipa",213103,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
184,Narcos,Migos,212957,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
185,"Rich Girl","Daryl Hall & John Oates",212638,https://open.spotify.com/track/0qRR9d89hIS0MHRkQ0ejxX
186,"Black & White","Juice WRLD",210376,https://open.spotify.com/track/2gsTjQouGxmD0z9K5MYpoI
187,"Say Amen (Saturday Night)","Panic! At The Disco",209399,https://open.spotify.com/track/76vMKwFtdDDCLcM6zXybjB
188,Perfect,"Ed Sheeran",209023,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
189,MotorSport,Migos,209009,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
190,"Zack And Codeine","Post Malone",208727,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
191,"Same Bitches (feat. G-Eazy & YG)","Post Malone",207231,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
192,"Uptown Funk","Mark Ronson",207108,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
193,"Jump (with Trippie Redd)","Julia Michaels",207018,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
194,"I Don't Wanna Do This Anymore",XXXTENTACION,206517,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
195,IDGAF,"Dua Lipa",206046,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
196,"If You're Over Me","Years & Years",205296,https://open.spotify.com/track/01k24g94i1JvkFLQmVEdCd
197,Chun-Li,"Nicki Minaj",204614,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
198,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",204203,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
199,"Never Be the Same","Camila Cabello",203510,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
200,"I Feel It Coming","The Weeknd",202156,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
