,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
80,"Lost In Japan","Shawn Mendes",461082,https://open.spotify.com/track/6WBTeFDEfAJbaSUUc1V1xQ
81,FRIENDS,Marshmello,458572,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
82,"Black Tux, White Collar","A$AP Rocky",447375,https://open.spotify.com/track/0ssVSd3juASNuehS9LWMFW
83,"High Hopes","Panic! At The Disco",443859,https://open.spotify.com/track/2djdCbLj1pzRmrDNe7PkW2
84,Chun-Li,"Nicki Minaj",439373,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
85,"Taste (feat. Offset)",Tyga,433650,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
86,Moonlight,XXXTENTACION,432533,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
87,"Champion (feat. Travis Scott)",NAV,425562,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
88,Somebody,"The Chainsmokers",422104,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
89,"Lean Wit Me","Juice WRLD",421589,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
90,Congratulations,"Post Malone",414778,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
91,HUMBLE.,"Kendrick Lamar",411909,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
92,Heaven,"Kane Brown",409686,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
93,"Fallin' All In You","Shawn Mendes",407742,https://open.spotify.com/track/5I8oEqbk2ZBmQfXCrZbUFb
94,"Red Roses (feat. Landon Cube)","Lil Skies",407632,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
95,Esskeetit,"Lil Pump",396676,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
96,"Solo (feat. Demi Lovato)","Clean Bandit",390820,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
97,"Young Dumb & Broke",Khalid,382822,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
98,Otherside,"Post Malone",382701,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
99,"Particular Taste","Shawn Mendes",371634,https://open.spotify.com/track/1mmAqhLcvPrknbslMiDlyU
100,Havana,"Camila Cabello",370212,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
101,Why,"Shawn Mendes",368060,https://open.spotify.com/track/1KXFoiT2n4QXRsFvhWNI4I
102,1942,G-Eazy,367836,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
103,"What You Want",Belly,367578,https://open.spotify.com/track/4RMqA9GixWNB7H6coZFXJN
104,goosebumps,"Travis Scott",364814,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
105,X,"Nicky Jam",363783,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
106,"Kevin’s Heart","J. Cole",359365,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
107,"Jocelyn Flores",XXXTENTACION,357344,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
108,"Because I Had You","Shawn Mendes",357142,https://open.spotify.com/track/7hlhojpax9zg2FNdBLY5ox
109,"Nowadays (feat. Landon Cube)","Lil Skies",357029,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
110,"Blame It On Me","Post Malone",351958,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
111,"Plain Jane","A$AP Ferg",347368,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
112,"Bank Account","21 Savage",347219,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
113,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,345871,https://open.spotify.com/track/5mqzhMuUpvnMfwNz6iepmO
114,"Sangria Wine","Pharrell Williams",343953,https://open.spotify.com/track/6XlSyYFTU1nodeWwwzVgTV
115,Location,Khalid,342816,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
116,"You Make It Easy","Jason Aldean",342640,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
117,"Jackie Chan",Tiësto,340832,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
118,Everyday,Logic,339647,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
119,"Pray For Me (with Kendrick Lamar)","The Weeknd",337709,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
120,"Sugar Wraith","Post Malone",336787,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
121,Tequila,"Dan + Shay",336122,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
122,ATM,"J. Cole",333940,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
123,Queen,"Shawn Mendes",333018,https://open.spotify.com/track/17FyWGvqby379Q92sn23jW
124,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",330821,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
125,Lust,"Lil Skies",328542,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
126,"Bounce Out With That","YBN Nahmir",327928,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
127,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,327864,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
128,Mutual,"Shawn Mendes",324497,https://open.spotify.com/track/0rrfXLr1p1yxsUy7LrKoYT
129,"Never Be the Same","Camila Cabello",322503,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
130,"Done for Me (feat. Kehlani)","Charlie Puth",321838,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
131,"LOVE. FEAT. ZACARI.","Kendrick Lamar",320074,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
132,"BUTTERFLY EFFECT","Travis Scott",319198,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
133,"Bodak Yellow","Cardi B",319032,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
134,"Bartier Cardi (feat. 21 Savage)","Cardi B",318526,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
135,IDGAF,"Dua Lipa",318401,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
136,Motiv8,"J. Cole",318224,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
137,Nevermind,"Dennis Lloyd",316513,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
138,"Perfectly Wrong","Shawn Mendes",315905,https://open.spotify.com/track/0UTHr20nqVFMoji8xYE9yl
139,"Wanted You (feat. Lil Uzi Vert)",NAV,315519,https://open.spotify.com/track/1Faq8G2y56A8fRv7HsLq25
140,Betrayed,"Lil Xan",313670,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
141,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,312861,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
142,"Outside Today","YoungBoy Never Broke Again",311403,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
143,MotorSport,Migos,310275,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
144,"No Limit",G-Eazy,309843,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
145,"When It Rains It Pours","Luke Combs",306131,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
146,changes,XXXTENTACION,306091,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
147,"Marry Me","Thomas Rhett",304910,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
148,"New Light","John Mayer",304676,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
149,"Boo'd Up","Ella Mai",298792,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
150,Thunder,"Imagine Dragons",297263,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
151,"When You're Ready","Shawn Mendes",295918,https://open.spotify.com/track/03vyB3AHCuEGfhh7wPc7Yf
152,1-800-273-8255,Logic,295883,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
153,Redbone,"Childish Gambino",294975,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
154,"Body Like A Back Road","Sam Hunt",287991,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
155,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",287432,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
156,"Written in the Sand","Old Dominion",287285,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn
157,"Clout (feat. 21 Savage)","Ty Dolla $ign",287107,https://open.spotify.com/track/1u0CD4fcBUB1xrG9fNgejh
158,Unforgettable,"French Montana",286871,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
159,Silence,Marshmello,286370,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
160,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",285609,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
161,"Singles You Up","Jordan Davis",284279,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
162,"Creeping (feat. Rich the Kid)","Lil Skies",283932,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
163,"I Get The Bag (feat. Migos)","Gucci Mane",283473,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
164,"Drip (feat. Migos)","Cardi B",283254,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
165,"1985 - Intro to “The Fall Off”","J. Cole",282735,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
166,"New Rules","Dua Lipa",282555,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
167,"Jettski Grizzley (feat. Lil Pump)","Tee Grizzley",281138,https://open.spotify.com/track/2VKf0WEOpq06JE5PTNr9wa
168,"Cuando Tú Quieras","J Balvin",280393,https://open.spotify.com/track/1tWpgH8rErSXPOkQKFCag9
169,Delicate,"Taylor Swift",274156,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
170,"No Role Modelz","J. Cole",272454,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
171,"I Do (feat. SZA)","Cardi B",272341,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
172,"Let You Down",NF,272235,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
173,"Sky Walker (feat. Travis Scott)",Miguel,272154,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
174,"Remind Me to Forget",Kygo,268253,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
175,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",267627,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
176,Believer,"Imagine Dragons",267281,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
177,"Mi Gente","J Balvin",267184,https://open.spotify.com/track/7COfe3P7KgfwDwIRB8LIDw
178,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",265998,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
179,Perfect,"Ed Sheeran",265812,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
180,"Rubbin Off The Paint","YBN Nahmir",259571,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
181,Power,G-Eazy,257017,https://open.spotify.com/track/7BHEi0cFs6TVNFDvbBrAjz
182,"Shape of You","Ed Sheeran",255142,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
183,"Go Flex","Post Malone",254624,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
184,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",252879,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
185,DNA.,"Kendrick Lamar",251284,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
186,"Guatemala - From Swaecation","Rae Sremmurd",250977,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
187,"Life Goes On","Lil Baby",250936,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
188,"I Like Me Better",Lauv,249482,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
189,"White Iverson","Post Malone",249215,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
190,"The Night We Met","Lord Huron",249116,https://open.spotify.com/track/24MGEzm6xAO1nFgVVp37YI
191,"Sorry Not Sorry","Demi Lovato",246552,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
192,Africa,Toto,245900,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
193,2002,Anne-Marie,245662,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
194,Beautiful,Bazzi,244607,https://open.spotify.com/track/5TVirkSwFEXF1nLJEebe2I
195,Flames,"David Guetta",242408,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
196,"What Ifs","Kane Brown",238823,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
197,Entertainer,ZAYN,236338,https://open.spotify.com/track/5LTGmestwpHZ1BfCmpFQJx
198,Familiar,"Liam Payne",236099,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
199,Passionfruit,Drake,234792,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
200,1950,"King Princess",233812,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
