,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
30,"Yes Indeed","Lil Baby",1172495,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
31,"Better Now","Post Malone",1127296,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
32,"Girls Like You (feat. Cardi B)","Maroon 5",1077510,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
33,"Taste (feat. Offset)",Tyga,1063456,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
34,"Jocelyn Flores",XXXTENTACION,1037437,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
35,changes,XXXTENTACION,994539,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
36,"Psycho (feat. Ty Dolla $ign)","Post Malone",906361,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
37,"Look Alive (feat. Drake)","BlocBoy JB",841550,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
38,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,838927,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
39,"All Mine","Kanye West",801782,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
40,"All Girls Are The Same","Juice WRLD",790141,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
41,"no tears left to cry","Ariana Grande",718568,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
42,APESHIT,"The Carters",717938,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
43,"rockstar (feat. 21 Savage)","Post Malone",685033,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
44,"Jackie Chan",Tiësto,673005,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
45,"Ocean (feat. Khalid)","Martin Garrix",667768,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
46,"Back To You","Selena Gomez",657926,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
47,"Everybody Dies In Their Nightmares",XXXTENTACION,657791,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
48,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,611953,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
49,"Bed (feat. Ariana Grande)","Nicki Minaj",591914,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
50,"One Kiss (with Dua Lipa)","Calvin Harris",587027,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
51,Youngblood,"5 Seconds of Summer",581431,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
52,"This Is America","Childish Gambino",560654,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
53,"Ball For Me (feat. Nicki Minaj)","Post Malone",558561,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
54,"Plug Walk","Rich The Kid",558267,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
55,"Ric Flair Drip (& Metro Boomin)",Offset,552585,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
56,Hope,XXXTENTACION,540824,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
57,"Walk It Talk It",Migos,531367,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
58,"I Fall Apart","Post Malone",527712,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
59,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",526156,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
60,"Te Boté - Remix","Nio Garcia",516500,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
61,"lovely (with Khalid)","Billie Eilish",515597,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
62,"Boo'd Up","Ella Mai",508714,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
63,"Look At Me!",XXXTENTACION,504749,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
64,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",495709,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
65,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",493368,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
66,JAPAN,"Famous Dex",479218,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
67,"Solo (feat. Demi Lovato)","Clean Bandit",475897,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
68,Mine,Bazzi,462883,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
69,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,461553,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
70,"Born To Be Yours",Kygo,452094,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
71,NUMB,XXXTENTACION,449885,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
72,"High Hopes","Panic! At The Disco",449818,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
73,OTW,Khalid,446768,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
74,"Candy Paint","Post Malone",434710,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
75,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",416006,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
76,"Love Lies (with Normani)",Khalid,414419,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
77,Yikes,"Kanye West",403548,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
78,"Start Again (feat. Logic)",OneRepublic,403274,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
79,Simple,"Florida Georgia Line",396621,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
80,Tequila,"Dan + Shay",392144,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
81,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",389102,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
82,"Humility (feat. George Benson)",Gorillaz,387698,https://open.spotify.com/track/3NeiYiBn3rQBgurfVk92Zm
83,"XO TOUR Llif3","Lil Uzi Vert",384863,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
84,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",377179,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
85,"The Middle",Zedd,372201,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
86,"Freaky Friday (feat. Chris Brown)","Lil Dicky",360550,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
87,Paranoid,"Post Malone",359472,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
88,KOD,"J. Cole",359454,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
89,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",355494,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
90,"Spoil My Night (feat. Swae Lee)","Post Malone",355166,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
91,"Playinwitme (feat. Kehlani)",KYLE,352397,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
92,Nevermind,"Dennis Lloyd",351802,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
93,"Rich & Sad","Post Malone",351680,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
94,"New Light","John Mayer",351356,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
95,Tranz,Gorillaz,345913,https://open.spotify.com/track/7jYUaoOfdcYgUvkK8NnFfx
96,Stay,"Post Malone",345776,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
97,"Stir Fry",Migos,344328,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
98,Congratulations,"Post Malone",340901,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
99,"Call Out My Name","The Weeknd",339981,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
100,"Estamos Bien","Bad Bunny",339029,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
101,"All The Stars (with SZA)","Kendrick Lamar",335839,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
102,HUMBLE.,"Kendrick Lamar",333465,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
103,Heaven,"Kane Brown",332659,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
104,Reborn,"KIDS SEE GHOSTS",332546,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
105,FRIENDS,Marshmello,330037,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
106,"Red Roses (feat. Landon Cube)","Lil Skies",326562,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
107,"Champion (feat. Travis Scott)",NAV,326527,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
108,TATI,6ix9ine,325878,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
109,Havana,"Camila Cabello",324222,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
110,Rise,"Jonas Blue",323746,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
111,Lust,"Lil Skies",322815,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
112,Legends,"Juice WRLD",321106,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
113,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",316820,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
114,"Lean Wit Me","Juice WRLD",313306,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
115,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",311831,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
116,Patricia,"Florence + The Machine",310251,https://open.spotify.com/track/6nmr64Mo4RD3R1pLshvmoG
117,goosebumps,"Travis Scott",308852,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
118,Body,"Loud Luxury",307781,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
119,"Be Careful","Cardi B",304001,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
120,X,"Nicky Jam",302956,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
121,"ocean eyes","Billie Eilish",302531,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
122,Thunder,"Imagine Dragons",301137,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
123,"Nowadays (feat. Landon Cube)","Lil Skies",298729,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
124,"Young Dumb & Broke",Khalid,298282,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
125,Revenge,XXXTENTACION,296008,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
126,"In My Blood","Shawn Mendes",295823,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
127,Esskeetit,"Lil Pump",294826,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
128,"Sin Pijama","Becky G",294279,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
129,"Better Not (feat. Wafia)","Louis The Child",294204,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
130,"Say Amen (Saturday Night)","Panic! At The Disco",290954,https://open.spotify.com/track/76vMKwFtdDDCLcM6zXybjB
131,"92 Explorer","Post Malone",287562,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
132,"One Dance",Drake,287491,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
133,Betrayed,"Lil Xan",286408,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
134,Passionfruit,Drake,284205,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
135,"Bodak Yellow","Cardi B",283682,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
136,"Bank Account","21 Savage",282323,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
137,Location,Khalid,281650,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
138,"Carry On",XXXTENTACION,281579,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
139,Believer,"Imagine Dragons",277956,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
140,"Plain Jane","A$AP Ferg",277822,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
141,"Ghost Town","Kanye West",273405,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
142,"Marry Me","Thomas Rhett",273313,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
143,"Life Goes On","Lil Baby",272283,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
144,Kansas,Gorillaz,271787,https://open.spotify.com/track/7FJ7lHtpbWvPKe3zCoeAWC
145,"Guatemala - From Swaecation","Rae Sremmurd",270816,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
146,"Over Now","Post Malone",270361,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
147,Hunger,"Florence + The Machine",269612,https://open.spotify.com/track/6Ju28M6P8Y8sLjBgWjyUUD
148,1-800-273-8255,Logic,267447,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
149,"I Don't Wanna Do This Anymore",XXXTENTACION,266274,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
150,"Bounce Out With That","YBN Nahmir",263327,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
151,"LOVE. FEAT. ZACARI.","Kendrick Lamar",262802,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
152,"Beautiful Crazy","Luke Combs",261134,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
153,Everyday,Logic,258734,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
154,"I Like Me Better",Lauv,258415,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
155,"X - Remix","Nicky Jam",257337,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
156,"I Know You (feat. Yung Pinch)","Lil Skies",256910,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
157,"Hollywood (feat. Snoop Dogg & Jamie Principle)",Gorillaz,256284,https://open.spotify.com/track/0P2Dxoy0mdzM9NlFQoLZbc
158,Sorcererz,Gorillaz,254337,https://open.spotify.com/track/0IJK096XrKQd14Q6fNqW0e
159,IDGAF,"Dua Lipa",253746,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
160,Somebody,"The Chainsmokers",253668,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
161,"You Make It Easy","Jason Aldean",253654,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
162,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",251865,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
163,"New Rules","Dua Lipa",250290,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
164,Unforgettable,"French Montana",249512,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
165,"Outside Today","YoungBoy Never Broke Again",248396,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
166,"Hey Look Ma, I Made It","Panic! At The Disco",248138,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
167,Chun-Li,"Nicki Minaj",247962,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
168,June,"Florence + The Machine",246812,https://open.spotify.com/track/2yoaXLItTfWNpdFFpdF3Ti
169,"Body Like A Back Road","Sam Hunt",246673,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
170,"BUTTERFLY EFFECT","Travis Scott",246039,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
171,Enemies,Lauv,245831,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
172,"Shape of You","Ed Sheeran",245209,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
173,"Bartier Cardi (feat. 21 Savage)","Cardi B",244262,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
174,"Zack And Codeine","Post Malone",241651,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
175,"No Limit",G-Eazy,240546,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
176,"Same Bitches (feat. G-Eazy & YG)","Post Malone",238023,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
177,"Sorry Not Sorry","Demi Lovato",237963,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
178,Drop,G-Eazy,237075,https://open.spotify.com/track/61TklWcG8PbT5hvUTzwLaY
179,"Let You Down",NF,236554,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
180,2002,Anne-Marie,236034,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
181,"Stay Woke (feat. Miguel)","Meek Mill",235876,https://open.spotify.com/track/3X9OVlc4YaL9nowxAVcJex
182,Perfect,"Ed Sheeran",235667,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
183,"I'm a Mess","Bebe Rexha",235376,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
184,"Never Be the Same","Camila Cabello",235259,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
185,Silence,Marshmello,233959,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
186,Connection,OneRepublic,231940,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
187,MotorSport,Migos,231479,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
188,Karma,"Queen Naija",229463,https://open.spotify.com/track/3qmm9AdG0TnShv0drgXNIQ
189,"Takin' Shots","Post Malone",229197,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
190,Closer,"The Chainsmokers",227609,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
191,1942,G-Eazy,227503,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
192,"Big God","Florence + The Machine",225461,https://open.spotify.com/track/1NcXkWB3UwXfMt8izByICb
193,"One Number Away","Luke Combs",225361,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
194,"Roaring 20s","Panic! At The Disco",225069,https://open.spotify.com/track/0wdV94AXGRphrbkDWLNzVC
195,"Like To Be You feat. Julia Michaels","Shawn Mendes",224664,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
196,"Fake Love",Drake,224321,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
197,"Eyes On You","Chase Rice",224246,https://open.spotify.com/track/5AnSllIrgGsCZzZJkVnApx
198,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",224105,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
199,Delicate,"Taylor Swift",224008,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
200,"Too Good At Goodbyes","Sam Smith",223932,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
