,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
22,Killshot,Eminem,717392,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
23,"Jocelyn Flores",XXXTENTACION,658593,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
24,"I Like It","Cardi B",643069,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
25,"No Stylist","French Montana",639969,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
26,STARGAZING,"Travis Scott",629010,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
27,"Sin (feat. Jaden Smith)","Young Thug",621936,https://open.spotify.com/track/1Jl21sidRpEdlVBvYbssLx
28,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,621155,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
29,Natural,"Imagine Dragons",604828,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
30,"Lean Wit Me","Juice WRLD",604814,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
31,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,597326,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
32,breathin,"Ariana Grande",594898,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
33,"All Girls Are The Same","Juice WRLD",585053,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
34,"Leave Me Alone","Flipp Dinero",582957,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
35,YOSEMITE,"Travis Scott",556972,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
36,"Electricity (with Dua Lipa)","Silk City",550892,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
37,changes,XXXTENTACION,540732,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
38,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",534367,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
39,"SLOW DANCING IN THE DARK",Joji,533120,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
40,"Self Care","Mac Miller",532209,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
41,"Psycho (feat. Ty Dolla $ign)","Post Malone",531163,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
42,"God's Plan",Drake,530893,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
43,"No Brainer","DJ Khaled",518397,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
44,Youngblood,"5 Seconds of Summer",516454,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
45,"God is a woman","Ariana Grande",514356,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
46,"Promises (with Sam Smith)","Calvin Harris",505919,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
47,"The Ringer",Eminem,504956,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
48,"Be Alright","Dean Lewis",502346,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
49,"rockstar (feat. 21 Savage)","Post Malone",495794,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
50,"Girls Like You (feat. Cardi B)","Maroon 5",494898,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
51,"Beautiful (feat. Camila Cabello)",Bazzi,481676,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
52,"Nice For What",Drake,474557,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
53,"Drew Barrymore","Bryce Vine",456103,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
54,"Look Alive (feat. Drake)","BlocBoy JB",451696,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
55,"I Fall Apart","Post Malone",439592,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
56,"REEL IT IN",Aminé,438974,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
57,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",437381,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
58,Trip,"Ella Mai",433557,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa
59,"Taking A Walk","Trippie Redd",432842,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
60,REMEDY,Alesso,430816,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
61,Thunderclouds,Sia,425529,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
62,"High (feat. Elton John)","Young Thug",424933,https://open.spotify.com/track/7iMDaY1LnASwCk2uUpMtii
63,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",419772,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
64,"Everybody Dies In Their Nightmares",XXXTENTACION,410666,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
65,"Love Lies (with Normani)",Khalid,406335,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
66,"lovely (with Khalid)","Billie Eilish",404758,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
67,"no tears left to cry","Ariana Grande",398653,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
68,"RAP DEVIL","Machine Gun Kelly",397639,https://open.spotify.com/track/43TP6JCWXgkc2D7Xjz5hBr
69,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",393666,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
70,"WORKIN ME",Quavo,388390,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64
71,"High Hopes","Panic! At The Disco",381454,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
72,"XO TOUR Llif3","Lil Uzi Vert",372939,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
73,"Not Alike (feat. Royce Da 5'9)",Eminem,369153,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
74,"Ric Flair Drip (& Metro Boomin)",Offset,367530,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
75,Fall,Eminem,365870,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
76,OTW,Khalid,361641,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
77,BEBE,6ix9ine,352128,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
78,"Climax (feat. 6lack)","Young Thug",352017,https://open.spotify.com/track/4N9QsmvQJcGwJHAmDmBttU
79,"Te Boté - Remix","Nio Garcia",349168,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
80,"Plug Walk","Rich The Kid",348495,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
81,Hope,XXXTENTACION,348183,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
82,"On The Run (feat. Offset)","Young Thug",347472,https://open.spotify.com/track/04yv0dtqVm9u745efIuxbZ
83,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",347235,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
84,Lust,"Lil Skies",346506,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
85,"Look At Me!",XXXTENTACION,336417,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
86,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,335981,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
87,"Jackie Chan",Tiësto,332048,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
88,"Magic In The Hamptons (feat. Lil Yachty)","Social House",330996,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
89,"I Like Me Better",Lauv,327490,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
90,"Mob Ties",Drake,327038,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
91,"In My Mind",Dynoro,315260,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
92,Legends,"Juice WRLD",315207,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
93,"I'm Upset",Drake,313724,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
94,"8 Letters","Why Don't We",313271,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
95,Greatest,Eminem,312593,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
96,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",311091,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
97,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",310587,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
98,"Happy Now",Zedd,298699,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
99,JAPAN,"Famous Dex",297471,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
100,"Shake It Up","Trippie Redd",297383,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
101,Congratulations,"Post Malone",297271,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
102,Mine,Bazzi,295800,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
103,"Boo'd Up","Ella Mai",294992,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
104,HUMBLE.,"Kendrick Lamar",294832,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
105,"Young Dumb & Broke",Khalid,293360,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
106,"Chanel (Go Get It) [feat. Gunna & Lil Baby]","Young Thug",292629,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r
107,"Ball For Me (feat. Nicki Minaj)","Post Malone",292061,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
108,"Nowadays (feat. Landon Cube)","Lil Skies",292053,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
109,"Vaina Loca",Ozuna,289137,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
110,"Candy Paint","Post Malone",288792,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
111,"BUTTERFLY EFFECT","Travis Scott",288261,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
112,Simple,"Florida Georgia Line",286186,https://open.spotify.com/track/1co0puPTYvqAdUEjFOjne9
113,Kamikaze,Eminem,285648,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
114,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",282322,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
115,"Venom - Music From The Motion Picture",Eminem,281633,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
116,"Walk It Talk It",Migos,280455,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
117,goosebumps,"Travis Scott",280016,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
118,"Call Out My Name","The Weeknd",279827,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
119,"You Say","Lauren Daigle",279590,https://open.spotify.com/track/3ngc7rGlfeFaskU90EWl4R
120,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",278234,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
121,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,276370,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
122,"Red Roses (feat. Landon Cube)","Lil Skies",273909,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
123,"Nephew (feat. Lil Pump)",Smokepurpp,273868,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
124,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",273211,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
125,"I'm a Mess","Bebe Rexha",271805,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
126,"Bounce Out With That","YBN Nahmir",268954,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt
127,"Beautiful Crazy","Luke Combs",268396,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
128,SWISH,Tyga,267846,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
129,Icey,"Young Thug",266562,https://open.spotify.com/track/2sNrTfdjbYiLL5xtYwUALB
130,"The Middle",Zedd,266277,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
131,Location,Khalid,265409,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
132,"Murder On My Mind","YNW Melly",264139,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
133,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",263997,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
134,"No Rest","Lil Skies",261813,https://open.spotify.com/track/0chpIFSjgfd1CPrAxM7PWp
135,Heaven,"Kane Brown",259325,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
136,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",258611,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
137,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)","Famous Dex",257952,https://open.spotify.com/track/0n22yqkitWec0PV6tibWEO
138,"Body (feat. brando)","Loud Luxury",257594,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
139,"All Mine","Kanye West",254675,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
140,Tequila,"Dan + Shay",251131,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
141,Narcos,Migos,250264,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
142,"Life Goes On","Lil Baby",249552,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
143,"CAN'T SAY","Travis Scott",248371,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
144,Thunder,"Imagine Dragons",246644,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
145,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",246635,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
146,"Stir Fry",Migos,244307,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
147,"Let You Down",NF,242682,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
148,idontwannabeyouanymore,"Billie Eilish",241691,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
149,Believer,"Imagine Dragons",240899,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
150,"Real In My Veins (feat. T-Shyne)","Young Thug",240682,https://open.spotify.com/track/6yMU8B5bngQpBBcYaFWqBC
151,"Don’t Matter To Me (with Michael Jackson)",Drake,239151,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
152,"Pretty Little Fears (feat. J. Cole)",6LACK,238472,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
153,"Champion (feat. Travis Scott)",NAV,238054,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
154,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",237964,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
155,"Creep On Me",GASHI,237661,https://open.spotify.com/track/1MUL6DO2gVimj2YrVedubd
156,"All The Stars (with SZA)","Kendrick Lamar",237506,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
157,Betrayed,"Lil Xan",237393,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
158,1-800-273-8255,Logic,237359,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
159,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",236133,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
160,"Bank Account","21 Savage",235392,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
161,broken,lovelytheband,234874,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX
162,"Feels Like Summer","Childish Gambino",233028,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
163,"Ring (feat. Kehlani)","Cardi B",232104,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA
164,"The Flute Song",Russ,231316,https://open.spotify.com/track/6pGuOWYOFDcSgmVvFWRWSv
165,"Black & White","Juice WRLD",230988,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
166,Stay,"Post Malone",230328,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
167,"Best Part",H.E.R.,228946,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
168,J'OUVERT,BROCKHAMPTON,228771,https://open.spotify.com/track/3djWN7th03XZtmF5s3C1Lv
169,"WAKE UP","Travis Scott",228026,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
170,Perfect,"Ed Sheeran",227877,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
171,Speechless,"Dan + Shay",226380,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
172,Havana,"Camila Cabello",225110,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
173,Silence,Marshmello,224067,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
174,"This Is America","Childish Gambino",223736,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
175,"Creeping (feat. Rich the Kid)","Lil Skies",223668,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
176,"ocean eyes","Billie Eilish",222804,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
177,"Plain Jane","A$AP Ferg",222729,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
178,NUMB,XXXTENTACION,222483,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
179,"LOVE. FEAT. ZACARI.","Kendrick Lamar",221693,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
180,"Want To","Dua Lipa",220875,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
181,"NEW ORLEANS",BROCKHAMPTON,220716,https://open.spotify.com/track/5kkxyqYSQrnHpfsmkjKi81
182,"Playinwitme (feat. Kehlani)",KYLE,218748,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
183,"No Role Modelz","J. Cole",218684,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
184,Africa,Toto,218566,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
185,"No Limit",G-Eazy,215911,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
186,"Bodak Yellow","Cardi B",214756,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
187,"Dark Knight Dummo","Trippie Redd",214524,https://open.spotify.com/track/4apiNNK0jp9uqn3JDG9My1
188,Lie,NF,214511,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
189,sweetener,"Ariana Grande",213936,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH
190,"Say You Won't Let Go","James Arthur",211771,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
191,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",211403,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
192,"Ocean (feat. Khalid)","Martin Garrix",211290,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
193,Normal,Eminem,210722,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
194,"You Make It Easy","Jason Aldean",210363,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
195,September,"Earth, Wind & Fire",209071,https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ
196,"East Atlanta Love Letter (feat. Future)",6LACK,208480,https://open.spotify.com/track/6rJmWa5DvQ3Nby3tdcX2L0
197,Ladders,"Mac Miller",208031,https://open.spotify.com/track/39NDBdU5Xkm5pCFGa5kZtI
198,FRIENDS,Marshmello,207678,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
199,KOD,"J. Cole",206740,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
200,"Rich & Sad","Post Malone",205044,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
