,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
23,"I Like It","Cardi B",663271,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
24,"Jocelyn Flores",XXXTENTACION,660754,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
25,STARGAZING,"Travis Scott",644249,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
26,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,632284,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
27,"No Stylist","French Montana",624952,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
28,"Sin (feat. Jaden Smith)","Young Thug",622450,https://open.spotify.com/track/1Jl21sidRpEdlVBvYbssLx
29,"Lean Wit Me","Juice WRLD",611654,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
30,"Leave Me Alone","Flipp Dinero",607159,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
31,breathin,"Ariana Grande",601291,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
32,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,590990,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
33,"All Girls Are The Same","Juice WRLD",587777,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
34,Natural,"Imagine Dragons",577526,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
35,YOSEMITE,"Travis Scott",575712,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
36,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",544029,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
37,"Self Care","Mac Miller",543592,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
38,changes,XXXTENTACION,542282,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
39,"God's Plan",Drake,541495,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
40,"Psycho (feat. Ty Dolla $ign)","Post Malone",541148,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
41,Youngblood,"5 Seconds of Summer",540701,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
42,"God is a woman","Ariana Grande",523892,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
43,"Electricity (with Dua Lipa)","Silk City",523301,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
44,"No Brainer","DJ Khaled",518323,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
45,"SLOW DANCING IN THE DARK",Joji,511799,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
46,"rockstar (feat. 21 Savage)","Post Malone",507650,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
47,"Girls Like You (feat. Cardi B)","Maroon 5",507159,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
48,"The Ringer",Eminem,505270,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
49,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",493819,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
50,"Promises (with Sam Smith)","Calvin Harris",486907,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
51,"Be Alright","Dean Lewis",480713,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
52,"Beautiful (feat. Camila Cabello)",Bazzi,475377,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
53,"Nice For What",Drake,466802,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
54,"Look Alive (feat. Drake)","BlocBoy JB",461053,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
55,"Drew Barrymore","Bryce Vine",459266,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
56,Trip,"Ella Mai",453898,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa
57,"REEL IT IN",Aminé,450333,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
58,"I Fall Apart","Post Malone",444502,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
59,"Taking A Walk","Trippie Redd",436185,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
60,"no tears left to cry","Ariana Grande",434660,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
61,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",432543,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
62,"Everybody Dies In Their Nightmares",XXXTENTACION,412742,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
63,"Love Lies (with Normani)",Khalid,412194,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
64,"lovely (with Khalid)","Billie Eilish",411959,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
65,Thunderclouds,Sia,411370,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
66,REMEDY,Alesso,407561,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
67,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",403148,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
68,"High Hopes","Panic! At The Disco",398176,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
69,"WORKIN ME",Quavo,396306,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64
70,"RAP DEVIL","Machine Gun Kelly",392728,https://open.spotify.com/track/43TP6JCWXgkc2D7Xjz5hBr
71,"High (feat. Elton John)","Young Thug",391776,https://open.spotify.com/track/7iMDaY1LnASwCk2uUpMtii
72,"XO TOUR Llif3","Lil Uzi Vert",374854,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
73,"Ric Flair Drip (& Metro Boomin)",Offset,373714,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
74,"Not Alike (feat. Royce Da 5'9)",Eminem,366717,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
75,OTW,Khalid,365779,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
76,Fall,Eminem,365744,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
77,"Te Boté - Remix","Nio Garcia",361079,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
78,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",361019,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
79,"Plug Walk","Rich The Kid",355126,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
80,BEBE,6ix9ine,353659,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
81,"I Like Me Better",Lauv,352574,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
82,Lust,"Lil Skies",351132,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
83,Hope,XXXTENTACION,350062,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
84,"Jackie Chan",Tiësto,343467,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
85,"Look At Me!",XXXTENTACION,340337,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
86,"Mob Ties",Drake,337387,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
87,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,334660,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
88,"Magic In The Hamptons (feat. Lil Yachty)","Social House",333334,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
89,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",332868,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
90,Legends,"Juice WRLD",319778,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
91,"I'm Upset",Drake,317213,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
92,Greatest,Eminem,312016,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
93,Mine,Bazzi,308077,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
94,"Happy Now",Zedd,306310,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
95,"Young Dumb & Broke",Khalid,304678,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
96,Congratulations,"Post Malone",303848,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
97,JAPAN,"Famous Dex",302693,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
98,"Ball For Me (feat. Nicki Minaj)","Post Malone",301909,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
99,"8 Letters","Why Don't We",301878,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
100,"Shake It Up","Trippie Redd",301446,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
101,HUMBLE.,"Kendrick Lamar",300514,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
102,"Boo'd Up","Ella Mai",298464,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
103,"In My Mind",Dynoro,297883,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
104,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",297637,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
105,"Vaina Loca",Ozuna,297520,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
106,"Chanel (Go Get It) [feat. Gunna & Lil Baby]","Young Thug",296725,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r
107,"BUTTERFLY EFFECT","Travis Scott",296445,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
108,"Nowadays (feat. Landon Cube)","Lil Skies",296098,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
109,"Candy Paint","Post Malone",295779,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
110,"Climax (feat. 6lack)","Young Thug",293636,https://open.spotify.com/track/4N9QsmvQJcGwJHAmDmBttU
111,Simple,"Florida Georgia Line",291137,https://open.spotify.com/track/1co0puPTYvqAdUEjFOjne9
112,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",290342,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
113,"On The Run (feat. Offset)","Young Thug",289941,https://open.spotify.com/track/04yv0dtqVm9u745efIuxbZ
114,goosebumps,"Travis Scott",285922,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
115,"The Middle",Zedd,285492,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
116,"Walk It Talk It",Migos,284618,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
117,Kamikaze,Eminem,284135,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
118,"Call Out My Name","The Weeknd",282596,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
119,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,282117,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
120,"You Say","Lauren Daigle",279994,https://open.spotify.com/track/3ngc7rGlfeFaskU90EWl4R
121,"Venom - Music From The Motion Picture",Eminem,279906,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
122,"Nephew (feat. Lil Pump)",Smokepurpp,279628,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
123,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",279409,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
124,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",277746,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
125,"Red Roses (feat. Landon Cube)","Lil Skies",277352,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
126,SWISH,Tyga,273878,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
127,"Beautiful Crazy","Luke Combs",273524,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
128,"I'm a Mess","Bebe Rexha",273355,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
129,"Bounce Out With That","YBN Nahmir",272826,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt
130,"Body (feat. brando)","Loud Luxury",270810,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
131,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",269619,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
132,Location,Khalid,269042,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
133,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)","Famous Dex",267240,https://open.spotify.com/track/0n22yqkitWec0PV6tibWEO
134,"Murder On My Mind","YNW Melly",266323,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
135,"No Rest","Lil Skies",264314,https://open.spotify.com/track/0chpIFSjgfd1CPrAxM7PWp
136,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",263925,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
137,Heaven,"Kane Brown",263866,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
138,"All Mine","Kanye West",259548,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
139,Thunder,"Imagine Dragons",257308,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
140,"Life Goes On","Lil Baby",256066,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
141,Tequila,"Dan + Shay",255567,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
142,Narcos,Migos,254751,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
143,"CAN'T SAY","Travis Scott",252762,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
144,"Stir Fry",Migos,250718,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
145,"Pretty Little Fears (feat. J. Cole)",6LACK,249711,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
146,idontwannabeyouanymore,"Billie Eilish",248867,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
147,Believer,"Imagine Dragons",248278,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
148,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",247635,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
149,"Let You Down",NF,247213,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
150,broken,lovelytheband,246830,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX
151,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",245568,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
152,Betrayed,"Lil Xan",244387,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
153,"Don’t Matter To Me (with Michael Jackson)",Drake,242209,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
154,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",241812,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
155,"Champion (feat. Travis Scott)",NAV,241404,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
156,"Best Part",H.E.R.,240939,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
157,"All The Stars (with SZA)","Kendrick Lamar",240478,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
158,1-800-273-8255,Logic,240357,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
159,"Bank Account","21 Savage",238683,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
160,"The Flute Song",Russ,236530,https://open.spotify.com/track/6pGuOWYOFDcSgmVvFWRWSv
161,"Ring (feat. Kehlani)","Cardi B",232745,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA
162,"Plain Jane","A$AP Ferg",232080,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
163,"WAKE UP","Travis Scott",232040,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
164,Stay,"Post Malone",231424,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
165,Silence,Marshmello,231304,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
166,"Black & White","Juice WRLD",231238,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
167,Havana,"Camila Cabello",230884,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
168,Perfect,"Ed Sheeran",229896,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
169,"This Is America","Childish Gambino",229821,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
170,Speechless,"Dan + Shay",228965,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
171,"ocean eyes","Billie Eilish",227211,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
172,"Feels Like Summer","Childish Gambino",226480,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
173,"Creeping (feat. Rich the Kid)","Lil Skies",226061,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
174,"LOVE. FEAT. ZACARI.","Kendrick Lamar",225760,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
175,sweetener,"Ariana Grande",223733,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH
176,"Playinwitme (feat. Kehlani)",KYLE,223066,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
177,Africa,Toto,222899,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
178,NUMB,XXXTENTACION,222325,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
179,"No Role Modelz","J. Cole",221304,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
180,"NEW ORLEANS",BROCKHAMPTON,220857,https://open.spotify.com/track/5kkxyqYSQrnHpfsmkjKi81
181,"Bodak Yellow","Cardi B",220364,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
182,"No Limit",G-Eazy,218955,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
183,J'OUVERT,BROCKHAMPTON,218462,https://open.spotify.com/track/3djWN7th03XZtmF5s3C1Lv
184,"Say You Won't Let Go","James Arthur",216867,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
185,"Creep On Me",GASHI,216631,https://open.spotify.com/track/1MUL6DO2gVimj2YrVedubd
186,FRIENDS,Marshmello,215530,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
187,"Dark Knight Dummo","Trippie Redd",215418,https://open.spotify.com/track/4apiNNK0jp9uqn3JDG9My1
188,Lie,NF,214044,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
189,"Ocean (feat. Khalid)","Martin Garrix",213590,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
190,"You Make It Easy","Jason Aldean",213459,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
191,Icey,"Young Thug",213361,https://open.spotify.com/track/2sNrTfdjbYiLL5xtYwUALB
192,Normal,Eminem,211903,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
193,"Freaky Friday (feat. Chris Brown)","Lil Dicky",211883,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
194,KOD,"J. Cole",211704,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
195,Ladders,"Mac Miller",210839,https://open.spotify.com/track/39NDBdU5Xkm5pCFGa5kZtI
196,"One Kiss (with Dua Lipa)","Calvin Harris",209690,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
197,"Rich & Sad","Post Malone",209178,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
198,Unforgettable,"French Montana",207243,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
199,"East Atlanta Love Letter (feat. Future)",6LACK,205431,https://open.spotify.com/track/6rJmWa5DvQ3Nby3tdcX2L0
200,Redbone,"Childish Gambino",203848,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
