,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",775819,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
19,"Never Be the Same","Camila Cabello",769747,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
20,"Walk It Talk It",Migos,729998,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
21,"Let You Down",NF,720224,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
22,"Him & I (with Halsey)",G-Eazy,691690,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
23,"Sky Walker (feat. Travis Scott)",Miguel,680617,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
24,"XO TOUR Llif3","Lil Uzi Vert",678389,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
25,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",664599,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
26,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",662298,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
27,"Candy Paint","Post Malone",659640,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
28,"Man of the Woods","Justin Timberlake",656344,https://open.spotify.com/track/4KTU5aa5s547f1JF5DImhF
29,Betrayed,"Lil Xan",655018,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
30,HUMBLE.,"Kendrick Lamar",651802,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
31,"Plain Jane","A$AP Ferg",649125,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
32,IDGAF,"Dua Lipa",608465,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
33,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",608269,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
34,Congratulations,"Post Malone",598254,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
35,"Bank Account","21 Savage",596777,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
36,Filthy,"Justin Timberlake",592393,https://open.spotify.com/track/5ZpjODX6OH1xZs3AOewTO6
37,"BBO (Bad Bitches Only)",Migos,584850,https://open.spotify.com/track/4BHzHISX21PYwGXiBEUQ70
38,"Diplomatic Immunity",Drake,571896,https://open.spotify.com/track/5goGDc74vVREyN8al8CkPh
39,"Young Dumb & Broke",Khalid,562972,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
40,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",562379,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
41,"Notice Me",Migos,560586,https://open.spotify.com/track/3OnOomd79OjqSYHchCQ6ht
42,"River (feat. Ed Sheeran)",Eminem,556420,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
43,Perfect,"Ed Sheeran",535790,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
44,"Rewrite The Stars","Zac Efron",531693,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
45,"Nowadays (feat. Landon Cube)","Lil Skies",523926,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
46,1-800-273-8255,Logic,523374,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
47,"I Get The Bag (feat. Migos)","Gucci Mane",517393,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
48,"Sick Boy","The Chainsmokers",514511,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
49,"Too Good At Goodbyes","Sam Smith",507071,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
50,"Gucci Gang","Lil Pump",500926,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
51,Location,Khalid,484025,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
52,"New Rules","Dua Lipa",483426,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
53,"Attention (feat. Offset)","Rich Brian",476498,https://open.spotify.com/track/16wWFYS9S4hKBk2Ofj3Ss6
54,"Wanted You (feat. Lil Uzi Vert)",NAV,475162,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
55,"Bodak Yellow","Cardi B",473919,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
56,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",471871,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
57,"Gang Gang",Migos,461077,https://open.spotify.com/track/6RKkHI2fkmgZq7uQPPav8f
58,"Midnight Summer Jam","Justin Timberlake",457314,https://open.spotify.com/track/1KAhsLqLYiqCZ1G8ljKDtB
59,Supplies,"Justin Timberlake",448682,https://open.spotify.com/track/6jT85s2dZ55HBqjXYi2rfI
60,Wolves,"Selena Gomez",445222,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
61,goosebumps,"Travis Scott",443206,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
62,Sauce,"Justin Timberlake",436073,https://open.spotify.com/track/249c7UYQRwLb8tUykq8IwX
63,"This Is Me","Keala Settle",428649,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
64,"Jocelyn Flores",XXXTENTACION,421649,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
65,Thunder,"Imagine Dragons",418465,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
66,Silence,Marshmello,416390,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
67,"BUTTERFLY EFFECT","Travis Scott",410827,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
68,Unforgettable,"French Montana",409785,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
69,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",407016,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
70,"Tell Me You Love Me","Demi Lovato",399938,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
71,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,398666,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
72,DNA.,"Kendrick Lamar",398447,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
73,"Red Roses (feat. Landon Cube)","Lil Skies",397919,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
74,"Higher Higher","Justin Timberlake",395469,https://open.spotify.com/track/7GfhZZq8plOVTeqsDMbftc
75,KEKE,6ix9ine,394280,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR
76,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",390135,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
77,Redbone,"Childish Gambino",384848,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
78,"Morning Light","Justin Timberlake",382344,https://open.spotify.com/track/3KnLHwhRhJGuQM822JVSoI
79,"Rubbin Off The Paint","YBN Nahmir",380216,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
80,"Bad At Love",Halsey,377984,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
81,"Sorry Not Sorry","Demi Lovato",377732,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
82,"Slippery (feat. Gucci Mane)",Migos,369694,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
83,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",363417,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
84,"End Game","Taylor Swift",360404,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
85,Wave,"Justin Timberlake",353422,https://open.spotify.com/track/1a8051h021Rfl01OhAjjV6
86,"What Lovers Do (feat. SZA)","Maroon 5",350720,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
87,"She Loves Control","Camila Cabello",348850,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
88,"Shape of You","Ed Sheeran",341258,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
89,"Go Flex","Post Malone",336909,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
90,"Get Out",CHVRCHES,330756,https://open.spotify.com/track/5MbeIktglgTouqOHnVunxp
91,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,326522,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
92,"Love Galore (feat. Travis Scott)",SZA,325285,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
93,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",324356,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM
94,"White Sand",Migos,321763,https://open.spotify.com/track/2KokOIKdw4zZutDil85Ugh
95,"I Miss You (feat. Julia Michaels)","Clean Bandit",320875,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
96,Believer,"Imagine Dragons",317710,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
97,Supastars,Migos,316497,https://open.spotify.com/track/7yt6eiZQCkVFEzwGp4Pbor
98,GUMMO,6ix9ine,313205,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
99,"You Make It Easy","Jason Aldean",311479,https://open.spotify.com/track/2ZxTjs4EdJl4Y9YByIiNoo
100,"Feel It Still","Portugal. The Man",311132,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
101,"Ice Tray","Quality Control",307369,https://open.spotify.com/track/3wdfLVUhmX64lIyWIIEW8s
102,"Rake It Up","Yo Gotti",305805,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
103,Praying,Kesha,302499,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
104,"Échame La Culpa","Luis Fonsi",299034,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
105,Flannel,"Justin Timberlake",292803,https://open.spotify.com/track/7Bt9Bkeyo0Ch7SEhyMxtVf
106,"What Ifs","Kane Brown",291084,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
107,"White Iverson","Post Malone",290730,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
108,Magnolia,"Playboi Carti",289177,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
109,Montana,"Justin Timberlake",288326,https://open.spotify.com/track/3mNfKVgSiejiZYmFRVjNbQ
110,"The Greatest Show","Hugh Jackman",287180,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
111,"Breeze Off the Pond","Justin Timberlake",285331,https://open.spotify.com/track/6GZLkw95zCwYmLEFMcFBmh
112,"Ghostface Killers","21 Savage",283836,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
113,"Losin Control",Russ,281553,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
114,Passionfruit,Drake,281188,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
115,"Mask Off",Future,280268,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
116,Amen,"Rich Brian",280226,https://open.spotify.com/track/4gAakyurZ4cbgnPyTuswp7
117,"That's What I Like","Bruno Mars",278802,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
118,"The Weekend - Funk Wav Remix",SZA,277105,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
119,"Marry Me","Thomas Rhett",272700,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
120,"Glow Like Dat","Rich Brian",272143,https://open.spotify.com/track/7MXcmkmyxEYAJf04cbqKoI
121,"Relationship (feat. Future)","Young Thug",271908,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
122,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",270591,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
123,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",270421,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
124,"My My My!","Troye Sivan",269340,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
125,"Emoji A Chain",Migos,269023,https://open.spotify.com/track/0G9rmRmQDFk9O2tzZLyRkc
126,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,267913,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
127,"Capital Letters","Hailee Steinfeld",267756,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
128,"It's A Vibe","2 Chainz",266999,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
129,Designer,"Lil Pump",266793,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt
130,"Hers (interlude)","Justin Timberlake",266047,https://open.spotify.com/track/1A3HUsPzNcHSpZdNIGH1oH
131,"Body Like A Back Road","Sam Hunt",265191,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
132,"Say You Won't Let Go","James Arthur",264523,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
133,"Bounce Back","Big Sean",263700,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
134,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",263492,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
135,"A Million Dreams","Ziv Zaifman",262838,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
136,Attention,"Charlie Puth",261403,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
137,"Never Enough","Loren Allred",260270,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
138,"iSpy (feat. Lil Yachty)",KYLE,260082,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
139,"Everybody Dies In Their Nightmares",XXXTENTACION,260080,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
140,Cold,"Rich Brian",260053,https://open.spotify.com/track/0nKpHGrnuejevp6openGaF
141,"How Long","Charlie Puth",259868,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
142,"The Weekend",SZA,259827,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
143,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,257959,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
144,"Livin' Off the Land","Justin Timberlake",257295,https://open.spotify.com/track/7uyUXNyOEJUkYV3LbcHeow
145,"Strip That Down","Liam Payne",256327,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
146,Unforgettable,"Thomas Rhett",255421,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
147,Transportin',"Kodak Black",254898,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
148,"Sauce It Up","Lil Uzi Vert",254892,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
149,"Introvert (feat. Joji)","Rich Brian",253743,https://open.spotify.com/track/3qbqWUDl9j09PeBaQ6CZgr
150,"I Like Me Better",Lauv,252901,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
151,"No Role Modelz","J. Cole",251592,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
152,Saint,"Huncho Jack",251452,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
153,"The Other Side","Hugh Jackman",250723,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
154,"Tunnel Vision","Kodak Black",249240,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
155,"Greatest Love Story",LANCO,247679,https://open.spotify.com/track/2yQZwi1P8AkkxxFhQ8rMEK
156,Wait,"Maroon 5",247045,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
157,"do re mi",blackbear,246378,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
158,"Fake Love",Drake,244040,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
159,Spotlight,Marshmello,243268,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs
160,"Despacito - Remix","Luis Fonsi",241970,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
161,"Tip Toe (feat. French Montana)","Jason Derulo",241482,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
162,"The Race",Tay-K,241351,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE
163,"Young Man","Justin Timberlake",239723,https://open.spotify.com/track/5GrXtQYnHaS8UE4rXDqyO0
164,"The Hard Stuff","Justin Timberlake",239561,https://open.spotify.com/track/5ltBz3a5wh9IWwdhBaHu4j
165,"Music To My Ears (feat. Tory Lanez)","Keys N Krates",238573,https://open.spotify.com/track/6hTQD2DUPajxh5lObhH9y1
166,Sensualidad,"Bad Bunny",238416,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
167,"Bad Boy","Red Velvet",236400,https://open.spotify.com/track/5GKwq4sO5ZHKuWaDmdwMQc
168,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",236294,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
169,"Love Scars","Trippie Redd",235888,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
170,Yours,"Russell Dickerson",233345,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
171,"See Me","Rich Brian",232640,https://open.spotify.com/track/17I8HJ0rI760NXwve92rpO
172,Occupied,"Rich Brian",232362,https://open.spotify.com/track/7tCtApWNvLIIlplk3NieWx
173,"Bounce Out With That","YBN Nahmir",231223,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
174,T-Shirt,Migos,230668,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
175,PRBLMS,6LACK,230021,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt
176,"When It Rains It Pours","Luke Combs",225614,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
177,Don't,"Bryson Tiller",224547,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
178,wokeuplikethis*,"Playboi Carti",223433,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
179,"Dusk Till Dawn - Radio Edit",ZAYN,222980,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
180,"Higher We Go - Intro",Migos,222842,https://open.spotify.com/track/43dOwOq0mB4i6j4SpcSkqC
181,Starboy,"The Weeknd",221937,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
182,Issues,"Julia Michaels",221697,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
183,"One Dance",Drake,220668,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
184,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",220432,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
185,"Auto Pilot",Migos,219586,https://open.spotify.com/track/4Kw3CztmD15X1QGDnnHmLD
186,"Too Much Jewelry",Migos,219451,https://open.spotify.com/track/4loAa1lBkE83qJXU1ddmCV
187,"Mi Gente","J Balvin",219189,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
188,Closer,"The Chainsmokers",218920,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
189,Lust,"Lil Skies",218096,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
190,"20 Min","Lil Uzi Vert",217836,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
191,Exchange,"Bryson Tiller",217031,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
192,Portland,Drake,216705,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
193,"Pills & Automobiles","Chris Brown",215698,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5
194,"Die For You","The Weeknd",214769,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
195,"Written in the Sand","Old Dominion",214395,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn
196,CC,Migos,213929,https://open.spotify.com/track/35ffVv9x4mtzBh5rF1K9sP
197,"Money Longer","Lil Uzi Vert",212443,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
198,Heaven,"Kane Brown",212429,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
199,KOODA,6ix9ine,210923,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o
200,"i Shyne",Carnage,210521,https://open.spotify.com/track/0AcHbiMs86CCgprvc7E1gs
