,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
33,changes,XXXTENTACION,854171,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
34,"Psycho (feat. Ty Dolla $ign)","Post Malone",811032,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
35,"March 14",Drake,810903,https://open.spotify.com/track/40IiSjljbAhrSbdJ3HxSfH
36,"Final Fantasy",Drake,791114,https://open.spotify.com/track/7ijJ5crvsnCvCLJbHpyq3j
37,"All Girls Are The Same","Juice WRLD",754353,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
38,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,720481,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
39,APESHIT,"The Carters",714457,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
40,"All Mine","Kanye West",679475,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
41,"Jackie Chan",Tiësto,678748,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
42,"Look Alive (feat. Drake)","BlocBoy JB",666387,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
43,"Ocean (feat. Khalid)","Martin Garrix",664986,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
44,"no tears left to cry","Ariana Grande",640827,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
45,"rockstar (feat. 21 Savage)","Post Malone",614667,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
46,"Back To You","Selena Gomez",608678,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
47,"Bed (feat. Ariana Grande)","Nicki Minaj",593336,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
48,Youngblood,"5 Seconds of Summer",584932,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
49,"Everybody Dies In Their Nightmares",XXXTENTACION,571676,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
50,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,529223,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
51,"One Kiss (with Dua Lipa)","Calvin Harris",515772,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
52,"Boo'd Up","Ella Mai",500968,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
53,"lovely (with Khalid)","Billie Eilish",492816,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
54,"Plug Walk","Rich The Kid",490702,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
55,"Ball For Me (feat. Nicki Minaj)","Post Malone",487731,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
56,"Ric Flair Drip (& Metro Boomin)",Offset,480087,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
57,"This Is America","Childish Gambino",474155,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
58,"Te Boté - Remix","Nio Garcia",469093,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
59,"I Fall Apart","Post Malone",462005,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
60,Hope,XXXTENTACION,451070,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
61,"Walk It Talk It",Migos,440492,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
62,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",437406,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
63,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",435514,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
64,Mine,Bazzi,431901,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
65,JAPAN,"Famous Dex",430649,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
66,"Look At Me!",XXXTENTACION,430408,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
67,"Solo (feat. Demi Lovato)","Clean Bandit",411034,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
68,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",402116,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
69,"High Hopes","Panic! At The Disco",400244,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
70,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,400053,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
71,"Candy Paint","Post Malone",397941,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
72,Simple,"Florida Georgia Line",392954,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
73,"Love Lies (with Normani)",Khalid,391716,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
74,"Born To Be Yours",Kygo,383514,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
75,"Start Again (feat. Logic)",OneRepublic,380705,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
76,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",371384,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
77,NUMB,XXXTENTACION,369607,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
78,Tequila,"Dan + Shay",364260,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
79,"XO TOUR Llif3","Lil Uzi Vert",361508,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
80,OTW,Khalid,358727,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
81,Yikes,"Kanye West",358570,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
82,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",350773,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
83,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",335937,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
84,"The Middle",Zedd,334834,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
85,"Playinwitme (feat. Kehlani)",KYLE,333175,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
86,Paranoid,"Post Malone",329128,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
87,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",326552,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
88,KOD,"J. Cole",325649,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
89,"Spoil My Night (feat. Swae Lee)","Post Malone",325401,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
90,Stay,"Post Malone",325139,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
91,"Rich & Sad","Post Malone",323695,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
92,"Call Out My Name","The Weeknd",323330,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
93,Legends,"Juice WRLD",322350,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
94,"Freaky Friday (feat. Chris Brown)","Lil Dicky",319738,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
95,"New Light","John Mayer",316278,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
96,"Lean Wit Me","Juice WRLD",314437,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
97,Lust,"Lil Skies",313137,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
98,FRIENDS,Marshmello,312958,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
99,"Red Roses (feat. Landon Cube)","Lil Skies",312400,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
100,"Stir Fry",Migos,312232,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
101,Congratulations,"Post Malone",311792,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
102,Rise,"Jonas Blue",307713,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
103,"Beautiful Crazy","Luke Combs",305753,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
104,HUMBLE.,"Kendrick Lamar",305671,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
105,"All The Stars (with SZA)","Kendrick Lamar",303410,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
106,Reborn,"KIDS SEE GHOSTS",299686,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
107,TATI,6ix9ine,297850,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
108,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",297197,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
109,Heaven,"Kane Brown",296450,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
110,"Champion (feat. Travis Scott)",NAV,295916,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
111,"Marry Me","Thomas Rhett",292455,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
112,Nevermind,"Dennis Lloyd",292160,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
113,Body,"Loud Luxury",292055,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
114,"Nowadays (feat. Landon Cube)","Lil Skies",288831,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
115,"ocean eyes","Billie Eilish",286394,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
116,"Sin Pijama","Becky G",284765,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
117,goosebumps,"Travis Scott",283760,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
118,Thunder,"Imagine Dragons",281075,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
119,"Young Dumb & Broke",Khalid,280432,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
120,Havana,"Camila Cabello",279159,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
121,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",278243,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
122,X,"Nicky Jam",278080,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
123,"Better Not (feat. Wafia)","Louis The Child",277018,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
124,Location,Khalid,276813,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
125,"You Make It Easy","Jason Aldean",276458,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
126,"Be Careful","Cardi B",275964,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
127,"In My Blood","Shawn Mendes",271442,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
128,"Life Goes On","Lil Baby",269610,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
129,Betrayed,"Lil Xan",268419,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
130,"Guatemala - From Swaecation","Rae Sremmurd",264185,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
131,Esskeetit,"Lil Pump",264170,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
132,"92 Explorer","Post Malone",263234,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
133,"Bank Account","21 Savage",262202,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
134,Revenge,XXXTENTACION,257384,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
135,"Bodak Yellow","Cardi B",256636,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
136,"One Number Away","Luke Combs",256407,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
137,"Bounce Out With That","YBN Nahmir",256119,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
138,"Plain Jane","A$AP Ferg",249998,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
139,Believer,"Imagine Dragons",249861,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
140,"Outside Today","YoungBoy Never Broke Again",249466,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
141,"Downtown's Dead","Sam Hunt",247871,https://open.spotify.com/track/5eFfsbjSouG8qOpg9ZqDl6
142,"Carry On",XXXTENTACION,247206,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
143,"Say Amen (Saturday Night)","Panic! At The Disco",247163,https://open.spotify.com/track/76vMKwFtdDDCLcM6zXybjB
144,1-800-273-8255,Logic,246458,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
145,"Ghost Town","Kanye West",245826,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
146,"Over Now","Post Malone",245667,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
147,"I Know You (feat. Yung Pinch)","Lil Skies",245607,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
148,"LOVE. FEAT. ZACARI.","Kendrick Lamar",243463,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
149,"I'd Be Jealous Too","Dustin Lynch",242575,https://open.spotify.com/track/7rdK9NSJIRBZAiXC0vuBS9
150,"I Like Me Better",Lauv,242321,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
151,"Like To Be You feat. Julia Michaels","Shawn Mendes",240696,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
152,Everyday,Logic,238040,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
153,"I Don't Wanna Do This Anymore",XXXTENTACION,237692,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
154,"Caught Up In The Country","Rodney Atkins",235206,https://open.spotify.com/track/2BgunkkepMPFpArQj1Dx5s
155,Enemies,Lauv,234513,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
156,Somebody,"The Chainsmokers",232749,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
157,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",232487,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
158,"Shape of You","Ed Sheeran",230977,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
159,"Body Like A Back Road","Sam Hunt",227914,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
160,IDGAF,"Dua Lipa",227215,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
161,"Let You Down",NF,226857,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
162,Unforgettable,"French Montana",226345,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
163,"BUTTERFLY EFFECT","Travis Scott",223961,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
164,"New Rules","Dua Lipa",223756,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
165,"Bartier Cardi (feat. 21 Savage)","Cardi B",223382,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
166,"Estamos Bien","Bad Bunny",222315,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
167,"I'm a Mess","Bebe Rexha",221951,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
168,"Black & White","Juice WRLD",221172,https://open.spotify.com/track/2gsTjQouGxmD0z9K5MYpoI
169,Perfect,"Ed Sheeran",220938,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
170,"No Limit",G-Eazy,220393,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
171,Silence,Marshmello,218936,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
172,"Zack And Codeine","Post Malone",218212,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
173,Chun-Li,"Nicki Minaj",217290,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
174,"Drowns The Whiskey (feat. Miranda Lambert)","Jason Aldean",216472,https://open.spotify.com/track/2dwoqUYTy6SOy1dFqcTndC
175,"Never Be the Same","Camila Cabello",215976,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
176,"Same Bitches (feat. G-Eazy & YG)","Post Malone",215557,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
177,1942,G-Eazy,214021,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
178,MotorSport,Migos,213967,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
179,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",213341,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
180,2002,Anne-Marie,212802,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
181,"Humility (feat. George Benson)",Gorillaz,211910,https://open.spotify.com/track/3NeiYiBn3rQBgurfVk92Zm
182,"Jump (with Trippie Redd)","Julia Michaels",210745,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
183,"Creeping (feat. Rich the Kid)","Lil Skies",207707,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
184,"Sorry Not Sorry","Demi Lovato",207174,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
185,"Takin' Shots","Post Malone",206719,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
186,Audio,Sia,206469,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
187,Africa,Toto,206250,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
188,Closer,"The Chainsmokers",205676,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
189,Delicate,"Taylor Swift",204721,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
190,"Life Changes","Thomas Rhett",204205,https://open.spotify.com/track/4Vxu50qVrQcycjRyJQaZLC
191,"Dance To This (feat. Ariana Grande)","Troye Sivan",203364,https://open.spotify.com/track/1NbGcdgwRHZ5rbPIT9hdR3
192,"Whatever It Takes","Imagine Dragons",202881,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
193,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",202318,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
194,"Wanted You (feat. Lil Uzi Vert)",NAV,200179,https://open.spotify.com/track/1Faq8G2y56A8fRv7HsLq25
195,"Stay Woke (feat. Miguel)","Meek Mill",199695,https://open.spotify.com/track/3X9OVlc4YaL9nowxAVcJex
196,"Rubbin Off The Paint","YBN Nahmir",199664,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
197,"One Dance",Drake,198861,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
198,"Born to Love You",LANCO,198508,https://open.spotify.com/track/77a5Eu7lC3tG0Sukt2O91U
199,"No Role Modelz","J. Cole",198391,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
200,Redbone,"Childish Gambino",197708,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
