,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
55,"Solo de Mi","Bad Bunny",419270,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
56,Splashin,"Rich The Kid",417321,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb
57,"Calling My Spirit","Kodak Black",414524,https://open.spotify.com/track/2MShy1GSSgbmGUxADNIao5
58,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,413674,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
59,"can't leave without it","21 Savage",409284,https://open.spotify.com/track/0hPLZrnDgtKxrym1BHjDhd
60,"Roses (with Juice WRLD feat. Brendon Urie)","benny blanco",406709,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47
61,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",403135,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
62,"All Girls Are The Same","Juice WRLD",403086,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
63,"In My Feelings",Drake,392542,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
64,"Bad Liar","Imagine Dragons",390403,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
65,"Space Cadet (feat. Gunna)","Metro Boomin",387951,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
66,"10 Freaky Girls (with 21 Savage)","Metro Boomin",380718,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ
67,"No Stylist","French Montana",380421,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
68,Youngblood,"5 Seconds of Summer",378442,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
69,"Look Alive (feat. Drake)","BlocBoy JB",377704,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
70,"Beautiful (feat. Camila Cabello)",Bazzi,376349,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
71,"Sweet but Psycho","Ava Max",372946,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
72,changes,XXXTENTACION,369628,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
73,Noticed,"Lil Mosey",366721,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
74,"Lean Wit Me","Juice WRLD",365805,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
75,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",365681,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
76,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,360710,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
77,breathin,"Ariana Grande",357286,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
78,"Falling Down - Bonus Track","Lil Peep",354822,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
79,"TIC TOC (feat. Lil Baby)",6ix9ine,350144,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
80,"Ric Flair Drip (& Metro Boomin)",Offset,348741,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
81,1.5,"21 Savage",343357,https://open.spotify.com/track/2wOXxtHZgRkkrkEbKLzzqs
82,"XO TOUR Llif3","Lil Uzi Vert",342107,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
83,asmr,"21 Savage",339733,https://open.spotify.com/track/2QgfDF0fQ4sskDthP8MG5w
84,"no tears left to cry","Ariana Grande",337251,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
85,Shallow,"Lady Gaga",336356,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
86,"Best Part",H.E.R.,334264,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
87,"MoshPit (feat. Juice WRLD)","Kodak Black",331172,https://open.spotify.com/track/4KX8vXbouybtUptEyYxtIk
88,"Girls Like You (feat. Cardi B)","Maroon 5",328713,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
89,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","Nicki Minaj",326837,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth
90,"ball w/o you","21 Savage",325074,https://open.spotify.com/track/50a8bKqlwDEqeiEknrzkTO
91,Congratulations,"Post Malone",320969,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
92,"God is a woman","Ariana Grande",318840,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
93,"1400 / 999 Freestyle","Trippie Redd",318356,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R
94,"Ruin My Life","Zara Larsson",318315,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
95,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",316722,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
96,"I Love It (& Lil Pump)","Kanye West",316517,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
97,"Everybody Dies In Their Nightmares",XXXTENTACION,315231,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
98,"Nice For What",Drake,314360,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
99,"Bohemian Rhapsody - Remastered 2011",Queen,313999,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
100,"Love Lies (with Normani)",Khalid,311326,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
101,STARGAZING,"Travis Scott",308801,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
102,"break da law","21 Savage",307950,https://open.spotify.com/track/5ZSIExfQuVv69tw5Qw3yDl
103,Speechless,"Dan + Shay",306238,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
104,"Lucky You (feat. Joyner Lucas)",Eminem,304354,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
105,"MAMA (feat. Nicki Minaj, Kanye West)",6ix9ine,299265,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo
106,"Pure Cocaine","Lil Baby",297366,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
107,"gun smoke","21 Savage",297200,https://open.spotify.com/track/4f1XXGjZZ9EkFkrbPJek6X
108,"Plug Walk","Rich The Kid",297080,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
109,"In My Head","Peter Manos",296977,https://open.spotify.com/track/1tT55K6VEyO6XFDxK4lDQe
110,"ocean eyes","Billie Eilish",295603,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
111,Natural,"Imagine Dragons",295501,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
112,"NI BIEN NI MAL","Bad Bunny",293071,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
113,"I Like Me Better",Lauv,291548,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
114,bellyache,"Billie Eilish",291521,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
115,goosebumps,"Travis Scott",290099,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
116,"out for the night","21 Savage",288074,https://open.spotify.com/track/0ZKKJTv21zJpNrKiL0LYyV
117,Mine,Bazzi,287763,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
118,Trip,"Ella Mai",285074,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
119,"Candy Paint","Post Malone",284603,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
120,"Be Alright","Dean Lewis",284387,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
121,"New Patek","Lil Uzi Vert",275839,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
122,HUMBLE.,"Kendrick Lamar",273492,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
123,"Hide (feat. Seezyn)","Juice WRLD",272897,https://open.spotify.com/track/6rz0dTA0PdhXImFV5EjM0w
124,Tequila,"Dan + Shay",272593,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
125,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",272486,https://open.spotify.com/track/1a7WZZZH7LzyvorhpOJFTe
126,"Young Dumb & Broke",Khalid,271670,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
127,"Don't Come Out The House (with 21 Savage)","Metro Boomin",271448,https://open.spotify.com/track/2Grb4G6t9VIqo6moKUloom
128,Lust,"Lil Skies",271214,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
129,Uproar,"Lil Wayne",270980,https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk
130,"This Feeling","The Chainsmokers",270763,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
131,"Look At Me!",XXXTENTACION,265531,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
132,"Nowadays (feat. Landon Cube)","Lil Skies",262057,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
133,"WORKIN ME",Quavo,261963,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4
134,"Murder On My Mind","YNW Melly",258312,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
135,"WAKA (feat. A Boogie Wit da Hoodie)",6ix9ine,257766,https://open.spotify.com/track/6o79O9qBP3OAkWOXajAQIS
136,Hope,XXXTENTACION,255458,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
137,"The Middle",Zedd,254145,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
138,"Te Boté - Remix","Nio Garcia",253049,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
139,a&t,"21 Savage",252824,https://open.spotify.com/track/6ho88pvz4c8WCSFbdVXNia
140,"REEL IT IN",Aminé,251196,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
141,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",249063,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
142,"Black & White","Juice WRLD",247613,https://open.spotify.com/track/1fCeXjoRExPP2qwSBh2aST
143,Location,Khalid,247609,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
144,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",244167,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
145,"Hurts Like Hell (feat. Offset)","Madison Beer",242801,https://open.spotify.com/track/3WefHNGtjexZvi66ZEx9u4
146,Thunder,"Imagine Dragons",241051,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
147,OTW,Khalid,240641,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
148,"All The Stars (with SZA)","Kendrick Lamar",240010,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
149,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",239949,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
150,"Happy Now (feat. Sandro Cavazza)",Kygo,239831,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
151,"Bank Account","21 Savage",238769,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
152,"Taking A Walk","Trippie Redd",238510,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
153,"Walk It Talk It",Migos,237962,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
154,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,236573,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
155,Walk,Comethazine,236229,https://open.spotify.com/track/21kOVEG3bDCVphKhXL8XmQ
156,"I'm a Mess","Bebe Rexha",232942,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
157,4L,"21 Savage",232711,https://open.spotify.com/track/1uULQtJ8rbsX5TwjPpPc9Q
158,"BUTTERFLY EFFECT","Travis Scott",232171,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
159,Legends,"Juice WRLD",231822,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
160,Caro,"Bad Bunny",231281,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
161,"Beautiful Crazy","Luke Combs",231206,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
162,Believer,"Imagine Dragons",230445,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
163,"Project Dreams",Marshmello,230416,https://open.spotify.com/track/0PowxVSTY2uh1CPc8EPKyX
164,"Let You Down",NF,230409,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
165,Kamikaze,"Lil Mosey",228066,https://open.spotify.com/track/1iPBD72u3nAyFEeardYuBV
166,JAPAN,"Famous Dex",226512,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
167,"Call Out My Name","The Weeknd",226407,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
168,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",226244,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
169,"Foot Fungus","Ski Mask The Slump God",223854,https://open.spotify.com/track/3EikYy40GMSp8l5mDV6IQo
170,"Faucet Failure","Ski Mask The Slump God",223240,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
171,"200 MPH","Bad Bunny",223132,https://open.spotify.com/track/5jGUJXnELDaDTgiRjD9lsg
172,"Bodak Yellow","Cardi B",222737,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
173,"Say You Won't Let Go","James Arthur",222387,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
174,"come out and play","Billie Eilish",220925,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
175,"Drunk Me","Mitchell Tenpenny",220647,https://open.spotify.com/track/0fAVi8b6VX6NgT4j1aRLdT
176,"you should see me in a crown","Billie Eilish",220106,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
177,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",220061,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
178,"Red Roses (feat. Landon Cube)","Lil Skies",219548,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
179,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",219490,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
180,"Otra Noche en Miami","Bad Bunny",218397,https://open.spotify.com/track/4vCAzANUWDE24URV6wQ4ra
181,"SLOW DANCING IN THE DARK",Joji,217509,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
182,"Close Friends (Lil Baby & Gunna)","Lil Baby",216954,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
183,"Bounce Out With That","YBN Nahmir",216761,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt
184,"La Romana","Bad Bunny",215119,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv
185,Heaven,"Kane Brown",214049,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
186,"Ball For Me (feat. Nicki Minaj)","Post Malone",212795,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
187,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",212744,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
188,"Si Estuviésemos Juntos","Bad Bunny",210357,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
189,"SICKO MODE - Skrillex Remix","Travis Scott",210244,https://open.spotify.com/track/0u695M7KyzXaPIjpEbxOkB
190,"FeRRis WhEEL (feat. Trippie Redd)","Tory Lanez",209762,https://open.spotify.com/track/6j97zG4DDrh3oUa6rZbFOs
191,Havana,"Camila Cabello",209599,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
192,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",208866,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
193,"Stir Fry",Migos,208474,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
194,Trampoline,SHAED,208428,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk
195,"my boy","Billie Eilish",207543,https://open.spotify.com/track/0FQhAHyHGsrbSHvDURmFPn
196,"Love Drugs and Sex","A Boogie Wit da Hoodie",206755,https://open.spotify.com/track/1Gno5IBUHh6vUKp4nxu2Yd
197,1-800-273-8255,Logic,206335,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
198,"Mona Lisa (feat. Kendrick Lamar)","Lil Wayne",205689,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
199,"Envy Me",Calboy,205324,https://open.spotify.com/track/6ymTp1jOINm0UURUZ2h603
200,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",205115,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
